date,AMGN
2023-09-21,253.0809326171875
2023-09-22,251.47457885742188
2023-09-25,250.68553161621094
2023-09-26,252.73338317871094
2023-09-27,252.67701721191406
2023-09-28,254.40548706054688
2023-09-29,252.4703369140625
2023-10-02,250.1688690185547
2023-10-03,245.19009399414062
2023-10-04,249.35157775878906
2023-10-05,249.0133819580078
2023-10-06,251.25856018066406
2023-10-09,255.08184814453125
2023-10-10,254.8094024658203
2023-10-11,266.410888671875
2023-10-12,267.7636413574219
2023-10-13,266.8805847167969
2023-10-16,269.4920959472656
2023-10-17,267.18121337890625
2023-10-18,266.39208984375
2023-10-19,263.5927429199219
2023-10-20,261.91119384765625
2023-10-23,256.5097351074219
2023-10-24,259.38427734375
2023-10-25,255.66429138183594
2023-10-26,253.36276245117188
2023-10-27,245.71615600585938
2023-10-30,247.23797607421875
2023-10-31,240.20191955566406
2023-11-01,245.03041076660156
2023-11-02,250.43186950683594
2023-11-03,253.50367736816406
2023-11-06,256.2936706542969
2023-11-07,254.6779022216797
2023-11-08,256.6976013183594
2023-11-09,248.05519104003906
2023-11-10,251.10816955566406
2023-11-13,250.52584838867188
2023-11-14,253.65396118164062
2023-11-15,256.4815368652344
2023-11-16,254.6826934814453
2023-11-17,251.26483154296875
2023-11-20,251.22694396972656
2023-11-21,248.8316192626953
2023-11-22,250.5073699951172
2023-11-24,251.3311004638672
2023-11-27,250.2044219970703
2023-11-28,251.38787841796875
2023-11-29,252.41041564941406
2023-11-30,255.2886199951172
2023-12-01,257.9490661621094
2023-12-04,258.0343017578125
2023-12-05,256.453125
2023-12-06,255.01405334472656
2023-12-07,256.8697204589844
2023-12-08,254.79627990722656
2023-12-11,257.65557861328125
2023-12-12,259.4071044921875
2023-12-13,266.6309814453125
2023-12-14,261.613037109375
2023-12-15,260.78936767578125
2023-12-18,260.81781005859375
2023-12-19,263.6202087402344
2023-12-20,260.5337219238281
2023-12-21,264.4628601074219
2023-12-22,269.0357971191406
2023-12-26,268.7896423339844
2023-12-27,271.2796630859375
2023-12-28,273.10693359375
2023-12-29,272.6903381347656
2024-01-02,281.5616455078125
2024-01-03,284.68597412109375
2024-01-04,287.03399658203125
2024-01-05,286.873046875
2024-01-08,294.3336181640625
2024-01-09,290.9063415527344
2024-01-10,288.3594970703125
2024-01-11,286.96771240234375
2024-01-12,290.19622802734375
2024-01-16,287.3275146484375
2024-01-17,287.8955383300781
2024-01-18,288.2837219238281
2024-01-19,291.42706298828125
2024-01-22,293.6519775390625
2024-01-23,293.4152526855469
2024-01-24,289.2400207519531
2024-01-25,293.7466735839844
2024-01-26,295.17626953125
2024-01-29,296.76690673828125
2024-01-30,297.8745422363281
2024-01-31,297.53375244140625
2024-02-01,307.2855224609375
2024-02-02,305.9884338378906
2024-02-05,304.8333435058594
2024-02-06,299.2474365234375
2024-02-07,280.1225280761719
2024-02-08,279.15679931640625
2024-02-09,275.6253662109375
2024-02-12,278.7591552734375
2024-02-13,275.0194091796875
2024-02-14,274.6312561035156
2024-02-15,275.823974609375
2024-02-16,270.7000427246094
2024-02-20,270.5187683105469
2024-02-21,270.47100830078125
2024-02-22,272.1122131347656
2024-02-23,275.92889404296875
2024-02-26,273.2476806640625
2024-02-27,265.7287902832031
2024-02-28,264.7459716796875
2024-02-29,261.2823181152344
2024-03-01,267.4844665527344
2024-03-04,266.5875549316406
2024-03-05,263.9730529785156
2024-03-06,263.91583251953125
2024-03-07,260.3567810058594
2024-03-08,261.2059631347656
2024-03-11,262.7422180175781
2024-03-12,263.8681640625
2024-03-13,263.34332275390625
2024-03-14,259.0972595214844
2024-03-15,256.5495910644531
2024-03-18,258.4866027832031
2024-03-19,259.2785339355469
2024-03-20,260.5380859375
2024-03-21,264.2593688964844
2024-03-22,263.5151062011719
2024-03-25,267.9519958496094
2024-03-26,268.85845947265625
2024-03-27,273.18084716796875
2024-03-28,271.2916564941406
2024-04-01,270.0703125
2024-04-02,263.5531921386719
2024-04-03,261.84527587890625
2024-04-04,255.8053741455078
2024-04-05,257.580078125
2024-04-08,256.8644714355469
2024-04-09,257.9712829589844
2024-04-10,254.2405242919922
2024-04-11,257.6278381347656
2024-04-12,255.03244018554688
2024-04-15,253.34356689453125
2024-04-16,253.46762084960938
2024-04-17,251.96954345703125
2024-04-18,250.71005249023438
2024-04-19,256.6068115234375
2024-04-22,259.4502868652344
2024-04-23,261.0055847167969
2024-04-24,260.4999084472656
2024-04-25,257.0362243652344
2024-04-26,257.6087646484375
2024-04-29,263.7154846191406
2024-04-30,261.3872985839844
2024-05-01,264.66009521484375
2024-05-02,265.6333923339844
2024-05-03,297.0257873535156
2024-05-06,285.7569580078125
2024-05-07,286.53936767578125
2024-05-08,293.2281799316406
2024-05-09,298.5238037109375
2024-05-10,295.93798828125
2024-05-13,294.31591796875
2024-05-14,297.1402893066406
2024-05-15,304.420654296875
2024-05-16,302.4314880371094
2024-05-17,300.2693176269531
2024-05-20,302.258544921875
2024-05-21,302.5564270019531
2024-05-22,297.32879638671875
2024-05-23,294.5324401855469
2024-05-24,293.8981628417969
2024-05-28,288.46881103515625
2024-05-29,284.7979736328125
2024-05-30,289.2471923828125
2024-05-31,293.9078369140625
2024-06-03,295.41656494140625
2024-06-04,295.36846923828125
2024-06-05,295.3780822753906
2024-06-06,293.7540588378906
2024-06-07,293.1102600097656
2024-06-10,292.8219299316406
2024-06-11,288.95892333984375
2024-06-12,289.32403564453125
2024-06-13,286.8448181152344
2024-06-14,286.9600830078125
2024-06-17,291.4381408691406
2024-06-18,294.0423583984375
2024-06-20,297.7900695800781
2024-06-21,296.1276550292969
2024-06-24,305.7275695800781
2024-06-25,306.8422546386719
2024-06-26,300.6056823730469
2024-06-27,301.44171142578125
2024-06-28,300.2501220703125
2024-07-01,298.8663635253906
2024-07-02,298.63568115234375
2024-07-03,297.29998779296875
2024-07-05,298.74139404296875
2024-07-08,299.29876708984375
2024-07-09,303.5750427246094
2024-07-10,309.1101379394531
2024-07-11,312.3965759277344
2024-07-12,317.9124450683594
2024-07-15,317.2590026855469
2024-07-16,320.1322937011719
2024-07-17,322.5635070800781
2024-07-18,318.0469970703125
2024-07-19,318.3545227050781
2024-07-22,322.8517761230469
2024-07-23,320.2283630371094
2024-07-24,322.5057678222656
2024-07-25,321.2469482421875
2024-07-26,321.7754821777344
2024-07-29,319.5268859863281
2024-07-30,320.26678466796875
2024-07-31,319.4884033203125
2024-08-01,322.428955078125
2024-08-02,320.9490661621094
2024-08-05,312.521484375
2024-08-06,316.1058654785156
2024-08-07,300.29815673828125
2024-08-08,312.01220703125
2024-08-09,309.8981018066406
2024-08-12,307.5053405761719
2024-08-13,310.8206481933594
2024-08-14,310.12872314453125
2024-08-15,312.68487548828125
2024-08-16,311.0398864746094
2024-08-19,317.35858154296875
2024-08-20,317.9197998046875
2024-08-21,318.50042724609375
2024-08-22,314.0299072265625
2024-08-23,318.1617126464844
2024-08-26,316.20709228515625
2024-08-27,316.35223388671875
2024-08-28,318.8293762207031
2024-08-29,320.3002624511719
2024-08-30,323.02899169921875
2024-09-03,319.8164367675781
2024-09-04,319.9422302246094
2024-09-05,313.8653869628906
2024-09-06,310.1883544921875
2024-09-09,315.37493896484375
2024-09-10,318.2875061035156
2024-09-11,319.3035583496094
2024-09-12,319.3809814453125
2024-09-13,321.69366455078125
2024-09-16,324.4127197265625
2024-09-17,322.03228759765625
2024-09-18,322.1484680175781
2024-09-19,325.0804138183594
2024-09-20,326.4641418457031
2024-09-23,324.7513732910156
2024-09-24,320.2131652832031
2024-09-25,302.7374572753906
2024-09-26,308.7756042480469
2024-09-27,312.2301025390625
2024-09-30,311.7849426269531
2024-10-01,309.95611572265625
2024-10-02,309.3852233886719
2024-10-03,307.2080078125
2024-10-04,309.31744384765625
2024-10-07,307.1789855957031
2024-10-08,307.4015197753906
2024-10-09,311.978515625
2024-10-10,310.6238098144531
2024-10-11,317.7262878417969
2024-10-14,314.116943359375
2024-10-15,314.57177734375
2024-10-16,311.2237243652344
2024-10-17,310.93341064453125
2024-10-18,311.2527770996094
2024-10-21,306.4919128417969
2024-10-22,309.31744384765625
2024-10-23,304.7114562988281
2024-10-24,305.4759216308594
2024-10-25,306.7241516113281
2024-10-28,306.9080505371094
2024-10-29,305.77587890625
2024-10-30,305.3307800292969
2024-10-31,309.80126953125
2024-11-01,308.8916931152344
2024-11-04,306.65643310546875
2024-11-05,308.95947265625
2024-11-06,311.3785705566406
2024-11-07,311.4946594238281
2024-11-08,314.755615234375
2024-11-11,311.39788818359375
2024-11-12,289.17108154296875
2024-11-13,291.6869812011719
2024-11-14,286.3552551269531
2024-11-15,274.433837890625
2024-11-18,271.89788818359375
2024-11-19,273.05859375
2024-11-20,280.7835998535156
2024-11-21,282.7636413574219
2024-11-22,287.2796630859375
2024-11-25,286.7626953125
2024-11-26,273.1170959472656
2024-11-27,273.1756286621094
2024-11-29,275.90667724609375
2024-12-02,271.25408935546875
2024-12-03,271.46868896484375
2024-12-04,271.4101867675781
2024-12-05,267.576904296875
2024-12-06,265.8699645996094
2024-12-09,270.7956848144531
2024-12-10,268.96197509765625
2024-12-11,266.6795654296875
2024-12-12,267.31353759765625
2024-12-13,263.9582214355469
2024-12-16,259.9396667480469
2024-12-17,259.4032287597656
2024-12-18,252.40969848632812
2024-12-19,254.76039123535156
2024-12-20,256.8964538574219
2024-12-23,257.501220703125
2024-12-24,257.9791259765625
2024-12-26,256.70135498046875
2024-12-27,256.1844177246094
2024-12-30,252.91688537597656
2024-12-31,254.22393798828125
2025-01-02,252.89739990234375
2025-01-03,254.78964233398438
2025-01-06,252.22439575195312
2025-01-07,255.60897827148438
2025-01-08,257.7060546875
2025-01-10,255.77481079101562
2025-01-13,263.538818359375
2025-01-14,260.52490234375
2025-01-15,262.3196105957031
2025-01-16,262.7975158691406
2025-01-17,265.41156005859375
2025-01-21,268.0451354980469
2025-01-22,266.70880126953125
2025-01-23,271.0395202636719
2025-01-24,268.6401062011719
2025-01-27,275.9847106933594
2025-01-28,273.3999328613281
2025-01-29,274.7459716796875
2025-01-30,277.0283508300781
2025-01-31,278.3939514160156
2025-02-03,281.75897216796875
2025-02-04,281.9053039550781
2025-02-05,300.2327575683594
2025-02-06,290.4496765136719
2025-02-07,286.31402587890625
2025-02-10,287.53326416015625
2025-02-11,289.35723876953125
2025-02-12,287.7966003417969
2025-02-13,289.6595764160156
2025-02-14,286.2869873046875
2025-02-18,287.8995361328125
2025-02-19,289.34490966796875
2025-02-20,292.94366455078125
2025-02-21,297.9386901855469
2025-02-24,304.5363464355469
2025-02-25,310.3474426269531
2025-02-26,301.25225830078125
2025-02-27,300.70166015625
2025-02-28,302.9041442871094
2025-03-03,305.57861328125
2025-03-04,306.96502685546875
2025-03-05,311.271728515625
2025-03-06,312.50079345703125
2025-03-07,319.4229431152344
2025-03-10,321.8811340332031
2025-03-11,313.5528869628906
2025-03-12,307.26983642578125
2025-03-13,307.4075012207031
2025-03-14,308.4595642089844
2025-03-17,311.8616943359375
2025-03-18,313.3169250488281
2025-03-19,310.4654235839844
2025-03-20,309.767333984375
2025-03-21,310.7506103515625
2025-03-24,309.1183776855469
2025-03-25,301.7242126464844
2025-03-26,300.5934753417969
2025-03-27,300.6524658203125
2025-03-28,301.812744140625
2025-03-31,306.3357238769531
2025-04-01,301.78326416015625
2025-04-02,300.5836486816406
2025-04-03,304.6641845703125
2025-04-04,289.46295166015625
2025-04-07,284.84161376953125
2025-04-08,275.5694274902344
2025-04-09,286.2181701660156
2025-04-10,276.7001647949219
2025-04-11,281.1936950683594
2025-04-14,289.0008239746094
2025-04-15,290.3576965332031
2025-04-16,277.90960693359375
2025-04-17,272.6491394042969
2025-04-21,269.09954833984375
2025-04-22,273.74053955078125
2025-04-23,273.2489318847656
2025-04-24,275.15643310546875
2025-04-25,276.13970947265625
2025-04-28,278.35205078125
2025-04-29,283.7304992675781
2025-04-30,286.051025390625
2025-05-01,279.0304870605469
2025-05-02,276.5133361816406
2025-05-05,275.3727722167969
2025-05-06,265.9137878417969
2025-05-07,271.223388671875
2025-05-08,267.4967956542969
2025-05-09,261.4104309082031
2025-05-12,270.1614990234375
2025-05-13,265.9236145019531
2025-05-14,257.8903503417969
2025-05-15,267.1428527832031
2025-05-16,270.2178955078125
2025-05-19,273.6302185058594
2025-05-20,272.7969970703125
2025-05-21,269.1565246582031
2025-05-22,269.7120056152344
2025-05-23,269.47393798828125
2025-05-27,277.2012634277344
2025-05-28,276.1596984863281
2025-05-29,281.25836181640625
2025-05-30,285.8609924316406
2025-06-02,286.148681640625
2025-06-03,287.2398376464844
2025-06-04,284.700439453125
2025-06-05,284.7897033691406
2025-06-06,287.9936828613281
2025-06-09,287.6465148925781
2025-06-10,291.0687561035156
2025-06-11,289.4617919921875
2025-06-12,294.897705078125
2025-06-13,292.8443603515625
2025-06-16,293.1816101074219
2025-06-17,287.7159423828125
2025-06-18,287.2993469238281
2025-06-20,287.0017395019531
2025-06-23,270.2476806640625
2025-06-24,275.25701904296875
2025-06-25,278.0940246582031
2025-06-26,276.8639831542969
2025-06-27,274.8999328613281
2025-06-30,276.9631652832031
2025-07-01,288.1821594238281
2025-07-02,294.46124267578125
2025-07-03,295.84002685546875
2025-07-07,290.5926208496094
2025-07-08,294.6100158691406
2025-07-09,294.1338806152344
2025-07-10,297.9529113769531
2025-07-11,292.8939514160156
2025-07-14,294.6397705078125
2025-07-15,290.1561584472656
2025-07-16,296.61376953125
2025-07-17,295.8499755859375
2025-07-18,292.3880615234375
2025-07-21,293.4891052246094
2025-07-22,303.2301025390625
2025-07-23,306.731689453125
2025-07-24,306.06707763671875
2025-07-25,304.1129150390625
2025-07-28,298.8655090332031
2025-07-29,301.11724853515625
2025-07-30,298.9448547363281
2025-07-31,292.7253112792969
2025-08-01,294.4909973144531
2025-08-04,299.5102844238281
2025-08-05,297.66522216796875
2025-08-06,282.3792724609375
2025-08-07,282.4090270996094
2025-08-08,285.9106140136719
2025-08-11,282.7958679199219
2025-08-12,282.686767578125
2025-08-13,287.0017395019531
2025-08-14,287.95404052734375
2025-08-15,294.08428955078125
2025-08-18,290.2652587890625
2025-08-19,293.17169189453125
2025-08-20,294.064453125
2025-08-21,293.3800048828125
2025-08-22,293.7200012207031
2025-08-25,288.4700012207031
2025-08-26,289.5799865722656
2025-08-27,287.9700012207031
2025-08-28,285.6099853515625
2025-08-29,287.7099914550781
2025-09-02,286.9200134277344
2025-09-03,283.8500061035156
2025-09-04,280.1000061035156
2025-09-05,283.6400146484375
2025-09-08,280.19000244140625
2025-09-09,279.9700012207031
2025-09-10,278.510009765625
2025-09-11,282.7300109863281
2025-09-12,276.3900146484375
2025-09-15,274.3999938964844
2025-09-16,273.0799865722656
2025-09-17,274.7099914550781
2025-09-18,275.8299865722656
2025-09-19,285.4100036621094
2025-09-22,286.0
2025-09-23,286.80999755859375
2025-09-24,279.2200012207031
2025-09-25,271.17999267578125
2025-09-26,272.9800109863281
2025-09-29,273.9700012207031
2025-09-30,282.20001220703125
2025-10-01,298.5
2025-10-02,297.3999938964844
2025-10-03,297.8900146484375
2025-10-06,294.1199951171875
2025-10-07,295.5400085449219
2025-10-08,294.6199951171875
2025-10-09,295.42999267578125
2025-10-10,290.1300048828125
2025-10-13,292.3999938964844
2025-10-14,293.8500061035156
2025-10-15,297.32000732421875
2025-10-16,295.80999755859375
2025-10-17,298.80999755859375
2025-10-20,303.3299865722656
2025-10-21,301.1400146484375
2025-10-22,295.9800109863281
2025-10-23,292.8900146484375
2025-10-24,291.760009765625
2025-10-27,291.1600036621094
2025-10-28,292.0899963378906
2025-10-29,293.2300109863281
