date,XOM,CVX,COP,SLB,ENPH
2022-10-21,95.54998779296875,153.2021026611328,112.8060073852539,46.96825408935547,252.0
2022-10-24,96.21790313720703,153.14906311035156,113.39498138427734,48.58945083618164,253.3000030517578
2022-10-25,95.56803131103516,154.74127197265625,112.3076171875,48.88761520385742,265.5899963378906
2022-10-26,96.705322265625,156.65200805664062,114.6907730102539,48.617408752441406,291.8699951171875
2022-10-27,97.07538604736328,157.36851501464844,114.75419616699219,48.151546478271484,306.0799865722656
2022-10-28,99.91859436035156,159.20849609375,115.23446655273438,47.005531311035156,305.25
2022-10-31,100.01787567138672,160.02227783203125,114.2558364868164,48.47764587402344,307.0
2022-11-01,101.01075744628906,161.18994140625,115.78722381591797,48.030426025390625,299.4800109863281
2022-11-02,98.93476867675781,157.89926147460938,114.63642120361328,47.648414611816406,289.5
2022-11-03,100.27962493896484,160.22576904296875,121.26033020019531,48.26334762573242,296.1099853515625
2022-11-04,101.37179565429688,162.25144958496094,119.90111541748047,49.4745979309082,282.44000244140625
2022-11-07,102.57225036621094,164.188720703125,122.27521514892578,51.067840576171875,268.8299865722656
2022-11-08,102.89720153808594,163.9499053955078,121.82213592529297,50.95603561401367,280.07000732421875
2022-11-09,98.29389190673828,157.39508056640625,113.50373077392578,49.44664001464844,284.75
2022-11-10,99.73807525634766,160.3761444091797,117.30953979492188,49.4745979309082,309.25
2022-11-11,102.85205841064453,164.9405975341797,121.38719177246094,51.077171325683594,292.010009765625
2022-11-14,103.1523208618164,165.02023315429688,121.00515747070312,50.37836456298828,297.94000244140625
2022-11-15,103.84382629394531,166.34710693359375,121.96935272216797,50.93739700317383,300.7300109863281
2022-11-16,102.7337875366211,163.64027404785156,117.55774688720703,49.372108459472656,305.17999267578125
2022-11-17,102.87026977539062,164.10382080078125,119.33147430419922,49.22303009033203,312.9599914550781
2022-11-18,101.97858428955078,163.1232452392578,116.96648406982422,49.791385650634766,311.94000244140625
2022-11-21,100.96864318847656,161.56324768066406,114.14671325683594,48.70125961303711,308.1000061035156
2022-11-22,103.88931274414062,165.70838928222656,118.2308578491211,49.977725982666016,320.44000244140625
