date,COP
2023-09-19,115.70624542236328
2023-09-20,113.83666229248047
2023-09-21,111.8637466430664
2023-09-22,111.94832611083984
2023-09-25,113.74272918701172
2023-09-26,112.86900329589844
2023-09-27,116.22089385986328
2023-09-28,115.87154388427734
2023-09-29,113.114501953125
2023-10-02,110.56517028808594
2023-10-03,111.03726959228516
2023-10-04,107.00555419921875
2023-10-05,107.09052276611328
2023-10-06,108.8939437866211
2023-10-09,115.02177429199219
2023-10-10,113.67156219482422
2023-10-11,113.34110260009766
2023-10-12,114.35139465332031
2023-10-13,117.8921127319336
2023-10-16,118.31700134277344
2023-10-17,118.45863342285156
2023-10-18,119.52556610107422
2023-10-19,119.32728576660156
2023-10-20,117.13675689697266
2023-10-23,114.56855010986328
2023-10-24,113.25611877441406
2023-10-25,113.6904525756836
2023-10-26,111.7076416015625
2023-10-27,111.2260971069336
2023-10-30,111.54712677001953
2023-10-31,112.17030334472656
2023-11-01,110.1591567993164
2023-11-02,115.21060180664062
2023-11-03,113.0672836303711
2023-11-06,111.85871887207031
2023-11-07,108.81841278076172
2023-11-08,108.06304168701172
2023-11-09,107.77979278564453
2023-11-10,109.15831756591797
2023-11-13,109.47146606445312
2023-11-14,109.64228820800781
2023-11-15,109.15831756591797
2023-11-16,106.27348327636719
2023-11-17,108.74076843261719
2023-11-20,109.49993896484375
2023-11-21,109.29117584228516
2023-11-22,108.98750305175781
2023-11-24,109.59484100341797
2023-11-27,108.94005584716797
2023-11-28,109.11087799072266
2023-11-29,108.15242767333984
2023-11-30,109.67076110839844
2023-12-01,109.34810638427734
2023-12-04,108.683837890625
2023-12-05,107.36479949951172
2023-12-06,104.87852478027344
2023-12-07,105.19168090820312
2023-12-08,106.34941101074219
2023-12-11,106.43482208251953
2023-12-12,105.3909683227539
2023-12-13,106.14063262939453
2023-12-14,109.08238983154297
2023-12-15,108.6933364868164
2023-12-18,109.03495788574219
2023-12-19,110.54379272460938
2023-12-20,110.73358917236328
2023-12-21,110.8664321899414
2023-12-22,111.65406799316406
2023-12-26,112.94464111328125
2023-12-27,112.44171142578125
2023-12-28,110.55328369140625
2023-12-29,110.14522552490234
2024-01-02,111.58763122558594
2024-01-03,113.80819702148438
2024-01-04,110.53430938720703
2024-01-05,110.58174896240234
2024-01-08,108.65538024902344
2024-01-09,107.00418853759766
2024-01-10,105.50483703613281
2024-01-11,105.33403015136719
2024-01-12,105.99829864501953
2024-01-16,103.09449005126953
2024-01-17,102.07910919189453
2024-01-18,101.4717788696289
2024-01-19,102.36380004882812
2024-01-22,102.54409790039062
2024-01-23,102.47767639160156
2024-01-24,104.0719223022461
2024-01-25,106.33043670654297
2024-01-26,106.50123596191406
2024-01-29,105.90339660644531
2024-01-30,108.22834777832031
2024-01-31,106.15961456298828
2024-02-01,105.69463348388672
2024-02-02,104.98291778564453
2024-02-05,104.35659790039062
2024-02-06,105.82747650146484
2024-02-07,106.5866470336914
2024-02-08,108.08599853515625
2024-02-09,105.48585510253906
2024-02-12,105.42892456054688
2024-02-13,104.16680908203125
2024-02-14,104.49895477294922
2024-02-15,106.08545684814453
2024-02-16,105.67449951171875
2024-02-20,104.69009399414062
2024-02-21,107.8726577758789
2024-02-22,107.25143432617188
2024-02-23,106.57286834716797
2024-02-26,107.44258117675781
2024-02-27,106.66844177246094
2024-02-28,107.07939910888672
2024-02-29,107.5572738647461
2024-03-01,109.18199920654297
2024-03-04,106.69711303710938
2024-03-05,106.29570770263672
2024-03-06,107.0316162109375
2024-03-07,107.7484130859375
2024-03-08,107.99691009521484
2024-03-11,110.14727783203125
2024-03-12,109.92745971679688
2024-03-13,112.345458984375
2024-03-14,114.47672271728516
2024-03-15,114.72520446777344
2024-03-18,114.93547058105469
2024-03-19,116.6175308227539
2024-03-20,116.51241302490234
2024-03-21,118.04157257080078
2024-03-22,117.58281707763672
2024-03-25,120.64114379882812
2024-03-26,120.4117660522461
2024-03-27,121.22413635253906
2024-03-28,121.64464569091797
2024-04-01,122.98265838623047
2024-04-02,124.88455200195312
2024-04-03,125.80207061767578
2024-04-04,125.9167251586914
2024-04-05,127.6083755493164
2024-04-08,126.55708312988281
2024-04-09,126.39462280273438
2024-04-10,126.9393539428711
2024-04-11,127.03491973876953
2024-04-12,125.3910903930664
2024-04-15,124.483154296875
2024-04-16,123.79503631591797
2024-04-17,122.64815521240234
2024-04-18,122.15118408203125
2024-04-19,123.65166473388672
2024-04-22,123.60388946533203
2024-04-23,124.09130859375
2024-04-24,123.55610656738281
2024-04-25,124.34934997558594
2024-04-26,124.47358703613281
2024-04-29,124.4544906616211
2024-04-30,120.05814361572266
2024-05-01,118.8348159790039
2024-05-02,116.83736419677734
2024-05-03,116.8182373046875
2024-05-06,118.0798110961914
2024-05-07,118.07023620605469
2024-05-08,117.61148834228516
2024-05-09,117.9268798828125
2024-05-10,117.25362396240234
2024-05-13,116.94583129882812
2024-05-14,116.41685485839844
2024-05-15,116.08982849121094
2024-05-16,115.2530746459961
2024-05-17,117.06126403808594
2024-05-20,116.2725830078125
2024-05-21,115.8109130859375
2024-05-22,113.67571258544922
2024-05-23,113.15633392333984
2024-05-24,112.7716064453125
2024-05-28,114.41629028320312
2024-05-29,110.8479995727539
2024-05-30,109.24178314208984
2024-05-31,112.03102111816406
2024-06-03,109.52071380615234
2024-06-04,107.98181915283203
2024-06-05,107.94335174560547
2024-06-06,107.91448974609375
2024-06-07,107.72213745117188
2024-06-10,108.97248077392578
2024-06-11,109.28987121582031
2024-06-12,107.90486907958984
2024-06-13,106.65453338623047
2024-06-14,105.21182250976562
2024-06-17,105.35609436035156
2024-06-18,105.2310562133789
2024-06-20,107.07772827148438
2024-06-21,107.08733367919922
2024-06-24,110.77105712890625
2024-06-25,110.5979232788086
2024-06-26,109.27063751220703
2024-06-27,109.61688995361328
2024-06-28,110.01123046875
2024-07-01,109.99200439453125
2024-07-02,109.76115417480469
2024-07-03,110.3863296508789
2024-07-05,108.2511215209961
2024-07-08,107.94335174560547
2024-07-09,106.94306945800781
2024-07-10,108.23188781738281
2024-07-11,109.63612365722656
2024-07-12,108.81858825683594
2024-07-15,110.19397735595703
2024-07-16,110.79029083251953
2024-07-17,111.64629364013672
2024-07-18,112.15605163574219
2024-07-19,109.98237609863281
2024-07-22,108.02991485595703
2024-07-23,106.59681701660156
2024-07-24,106.85650634765625
2024-07-25,106.78917694091797
2024-07-26,106.62567901611328
2024-07-29,104.95214080810547
2024-07-30,105.71195983886719
2024-07-31,106.95269012451172
2024-08-01,104.25001525878906
2024-08-02,101.7300796508789
2024-08-05,100.575927734375
2024-08-06,101.75894165039062
2024-08-07,102.84577941894531
2024-08-08,104.13459777832031
2024-08-09,104.46161651611328
2024-08-12,106.59288787841797
2024-08-13,104.95567321777344
2024-08-14,105.91476440429688
2024-08-15,107.75540924072266
2024-08-16,107.70696258544922
2024-08-19,108.24947357177734
2024-08-20,106.41851806640625
2024-08-21,106.19570922851562
2024-08-22,106.53475952148438
2024-08-23,107.92009735107422
2024-08-26,110.01262664794922
2024-08-27,108.91791534423828
2024-08-28,108.64666748046875
2024-08-29,110.79731750488281
2024-08-30,110.23543548583984
2024-09-03,106.41851806640625
2024-09-04,105.16880798339844
2024-09-05,104.0934829711914
2024-09-06,102.7081527709961
2024-09-09,102.30127716064453
2024-09-10,100.75125122070312
2024-09-11,99.36592102050781
2024-09-12,99.68562316894531
2024-09-13,100.26687622070312
2024-09-16,102.25283813476562
2024-09-17,104.90724182128906
2024-09-18,105.22693634033203
2024-09-19,107.09664916992188
2024-09-20,106.4378890991211
2024-09-23,106.26351165771484
2024-09-24,105.50788116455078
2024-09-25,102.42720794677734
2024-09-26,99.11404418945312
2024-09-27,101.44876861572266
2024-09-30,101.99127197265625
2024-10-01,105.9535140991211
2024-10-02,106.91258239746094
2024-10-03,108.9082260131836
2024-10-04,110.96200561523438
2024-10-07,111.13638305664062
2024-10-08,107.3388442993164
2024-10-09,107.50353240966797
2024-10-10,108.36572265625
2024-10-11,107.03852081298828
2024-10-14,106.05037689208984
2024-10-15,101.92345428466797
2024-10-16,101.87503051757812
2024-10-17,102.83409881591797
2024-10-18,102.36909484863281
2024-10-21,101.71033477783203
2024-10-22,101.72001647949219
2024-10-23,101.24533081054688
2024-10-24,101.10969543457031
2024-10-25,101.29375457763672
2024-10-28,100.03437042236328
2024-10-29,99.12373352050781
2024-10-30,99.76313018798828
2024-10-31,106.11819458007812
2024-11-01,104.47129821777344
2024-11-04,105.45944213867188
2024-11-05,105.79850769042969
2024-11-06,110.08042907714844
2024-11-07,108.88885498046875
2024-11-08,108.85958862304688
2024-11-11,109.30834197998047
2024-11-12,107.9328384399414
2024-11-13,109.0839614868164
2024-11-14,110.15704345703125
2024-11-15,109.57173156738281
2024-11-18,110.97650146484375
2024-11-19,110.32288360595703
2024-11-20,110.65457916259766
2024-11-21,109.1620101928711
2024-11-22,109.01567840576172
2024-11-25,103.5039291381836
2024-11-26,104.16728210449219
2024-11-27,104.76235961914062
2024-11-29,105.6891098022461
2024-12-02,103.5429458618164
2024-12-03,103.45514678955078
2024-12-04,100.977294921875
2024-12-05,101.8845443725586
2024-12-06,100.69439697265625
2024-12-09,100.6358642578125
2024-12-10,99.85543823242188
2024-12-11,99.68960571289062
2024-12-12,98.44091796875
2024-12-13,98.54822540283203
2024-12-16,97.13370513916016
2024-12-17,95.85575866699219
2024-12-18,93.50472259521484
2024-12-19,92.85111999511719
2024-12-20,92.79258728027344
2024-12-23,94.0217514038086
2024-12-24,94.73389434814453
2024-12-26,94.51927947998047
2024-12-27,94.54853820800781
2024-12-30,94.71437072753906
2024-12-31,96.74349212646484
2025-01-02,97.63123321533203
2025-01-03,98.61651611328125
2025-01-06,97.54342651367188
2025-01-07,99.18231201171875
2025-01-08,99.133544921875
2025-01-10,99.42619323730469
2025-01-13,101.6796875
2025-01-14,102.31377410888672
2025-01-15,102.89909362792969
2025-01-16,103.02591705322266
2025-01-17,103.26004791259766
2025-01-21,101.72844696044922
2025-01-22,100.5383071899414
2025-01-23,101.44554901123047
2025-01-24,99.3384017944336
2025-01-27,100.17736053466797
2025-01-28,98.89940643310547
2025-01-29,99.07500457763672
2025-01-30,98.97745513916016
2025-01-31,96.41181182861328
2025-02-03,96.07038116455078
2025-02-04,98.11898803710938
2025-02-05,97.7580337524414
2025-02-06,97.4946517944336
2025-02-07,95.95330047607422
2025-02-10,97.04590606689453
2025-02-11,99.22134399414062
2025-02-12,95.9923324584961
2025-02-13,94.5290298461914
2025-02-14,94.66671752929688
2025-02-18,95.8370132446289
2025-02-19,97.92192840576172
2025-02-20,100.31171417236328
2025-02-21,96.31891632080078
2025-02-24,97.18434143066406
2025-02-25,95.47314453125
2025-02-26,94.53886413574219
2025-02-27,95.75834655761719
2025-02-28,97.50888061523438
2025-03-03,91.09679412841797
2025-03-04,89.13973999023438
2025-03-05,87.40886688232422
2025-03-06,87.13349914550781
2025-03-07,89.12989807128906
2025-03-10,91.36233520507812
2025-03-11,93.8307876586914
2025-03-12,96.13204956054688
2025-03-13,94.59786987304688
2025-03-14,97.31219482421875
2025-03-17,97.71540832519531
2025-03-18,98.86603546142578
2025-03-19,99.65280151367188
2025-03-20,100.61656951904297
2025-03-21,100.23302459716797
2025-03-24,100.49856567382812
2025-03-25,100.85260772705078
2025-03-26,101.4918441772461
2025-03-27,101.11813354492188
2025-03-28,100.67559051513672
2025-03-31,103.2817153930664
2025-04-01,103.64559936523438
2025-04-02,104.3438491821289
2025-04-03,93.6734390258789
2025-04-04,84.86174011230469
2025-04-07,84.25199890136719
2025-04-08,81.29182434082031
2025-04-09,89.99534606933594
2025-04-10,81.91139221191406
2025-04-11,84.96007537841797
2025-04-14,85.01908874511719
2025-04-15,84.3011703491211
2025-04-16,84.93058013916016
2025-04-17,87.50721740722656
2025-04-21,86.10088348388672
2025-04-22,88.27429962158203
2025-04-23,88.44149017333984
2025-04-24,90.2805404663086
2025-04-25,90.20185852050781
2025-04-28,91.39183807373047
2025-04-29,90.35921478271484
2025-04-30,87.6448974609375
2025-05-01,89.14957427978516
2025-05-02,89.8969955444336
2025-05-05,86.1598892211914
2025-05-06,86.17955780029297
2025-05-07,86.25823211669922
2025-05-08,87.34986114501953
2025-05-09,87.12366485595703
2025-05-12,90.74275207519531
2025-05-13,92.6113052368164
2025-05-14,91.03779602050781
2025-05-15,91.42133331298828
2025-05-16,90.90010833740234
2025-05-19,89.67025756835938
2025-05-20,88.95614624023438
2025-05-21,86.43692779541016
2025-05-22,85.4252700805664
2025-05-23,84.49296569824219
2025-05-27,84.85002136230469
2025-05-28,83.8879623413086
2025-05-29,84.89961242675781
2025-05-30,84.65165710449219
2025-06-02,86.01045227050781
2025-06-03,87.19071197509766
2025-06-04,85.24674224853516
2025-06-05,84.65165710449219
2025-06-06,86.50635528564453
2025-06-09,87.31964874267578
2025-06-10,90.43395233154297
2025-06-11,92.58619689941406
2025-06-12,93.91523742675781
2025-06-13,96.16666412353516
2025-06-16,94.22270202636719
2025-06-17,94.7186050415039
2025-06-18,93.03252410888672
2025-06-20,93.91523742675781
2025-06-23,90.9596176147461
2025-06-24,88.65859985351562
2025-06-25,88.27178955078125
2025-06-26,90.14632415771484
2025-06-27,89.43222045898438
2025-06-30,89.0057373046875
2025-07-01,91.2373275756836
2025-07-02,93.66728210449219
2025-07-03,92.91349792480469
2025-07-07,91.7927474975586
2025-07-08,95.00623321533203
2025-07-09,93.75654602050781
2025-07-10,94.58967590332031
2025-07-11,94.82771301269531
2025-07-14,93.39949035644531
2025-07-15,91.7927474975586
2025-07-16,90.76126098632812
2025-07-17,92.05061340332031
2025-07-18,90.89019012451172
2025-07-21,90.25542449951172
2025-07-22,92.21923065185547
2025-07-23,94.26237487792969
2025-07-24,94.83763122558594
2025-07-25,94.17310333251953
2025-07-28,96.22616577148438
2025-07-29,97.188232421875
2025-07-30,95.87903594970703
2025-07-31,94.5599136352539
2025-08-01,92.00102996826172
2025-08-04,92.09028625488281
2025-08-05,92.43742370605469
2025-08-06,92.3481674194336
2025-08-07,91.84233856201172
2025-08-08,93.1416244506836
2025-08-11,92.76472473144531
2025-08-12,93.81604766845703
2025-08-13,95.09549713134766
2025-08-14,94.86738586425781
2025-08-15,94.55000305175781
2025-08-18,94.0
2025-08-19,93.76000213623047
2025-08-20,94.88999938964844
2025-08-21,94.77999877929688
2025-08-22,96.77999877929688
2025-08-25,98.18000030517578
2025-08-26,97.05000305175781
2025-08-27,97.9000015258789
2025-08-28,98.44999694824219
2025-08-29,98.97000122070312
2025-09-02,98.98999786376953
2025-09-03,94.6500015258789
2025-09-04,95.7699966430664
2025-09-05,92.94999694824219
2025-09-08,91.4000015258789
2025-09-09,91.86000061035156
2025-09-10,94.31999969482422
2025-09-11,94.12999725341797
2025-09-12,92.43000030517578
2025-09-15,92.33000183105469
2025-09-16,94.54000091552734
2025-09-17,93.81999969482422
2025-09-18,93.4800033569336
2025-09-19,91.91999816894531
2025-09-22,92.01000213623047
2025-09-23,93.47000122070312
2025-09-24,95.62999725341797
2025-09-25,96.80999755859375
2025-09-26,98.4800033569336
2025-09-29,95.8499984741211
2025-09-30,94.58999633789062
2025-10-01,95.45999908447266
2025-10-02,93.37999725341797
2025-10-03,94.16000366210938
2025-10-06,94.91000366210938
2025-10-07,95.2300033569336
2025-10-08,93.75
2025-10-09,91.94999694824219
2025-10-10,87.63999938964844
2025-10-13,88.77999877929688
2025-10-14,88.16999816894531
2025-10-15,87.73999786376953
2025-10-16,86.91000366210938
2025-10-17,86.4800033569336
2025-10-20,87.05999755859375
2025-10-21,86.41000366210938
2025-10-22,87.41000366210938
2025-10-23,90.08000183105469
2025-10-24,88.02999877929688
2025-10-27,88.69000244140625
2025-10-28,86.79000091552734
2025-10-29,88.29000091552734
