date,GOOG
2023-09-19,137.88641357421875
2023-09-20,133.6752166748047
2023-09-21,130.46717834472656
2023-09-22,130.35792541503906
2023-09-25,131.27166748046875
2023-09-26,128.57015991210938
2023-09-27,130.56651306152344
2023-09-28,132.22515869140625
2023-09-29,130.95384216308594
2023-10-02,134.2512664794922
2023-10-03,132.3939971923828
2023-10-04,135.34381103515625
2023-10-05,135.0657196044922
2023-10-06,137.78707885742188
2023-10-09,138.5518341064453
2023-10-10,138.25390625
2023-10-11,140.7368927001953
2023-10-12,139.33645629882812
2023-10-13,137.6381072998047
2023-10-16,139.53514099121094
2023-10-17,140.03173828125
2023-10-18,138.33334350585938
2023-10-19,138.035400390625
2023-10-20,135.8106231689453
2023-10-23,136.96275329589844
2023-10-24,139.16763305664062
2023-10-25,125.80905151367188
2023-10-26,122.60099792480469
2023-10-27,122.561279296875
2023-10-30,124.89530944824219
2023-10-31,124.44837188720703
2023-11-01,126.70293426513672
2023-11-02,127.7060775756836
2023-11-03,129.48388671875
2023-11-06,130.55657958984375
2023-11-07,131.50009155273438
2023-11-08,132.354248046875
2023-11-09,130.79493713378906
2023-11-10,133.14881896972656
2023-11-13,132.73167419433594
2023-11-14,134.509521484375
2023-11-15,135.4530792236328
2023-11-16,137.75729370117188
2023-11-17,136.00926208496094
2023-11-20,136.9825897216797
2023-11-21,137.67784118652344
2023-11-22,139.06834411621094
2023-11-24,137.2805633544922
2023-11-27,137.11170959472656
2023-11-28,137.67784118652344
2023-11-29,135.472900390625
2023-11-30,133.009765625
2023-12-01,132.41387939453125
2023-12-04,129.7421417236328
2023-12-05,131.4901885986328
2023-12-06,130.53668212890625
2023-12-07,137.5089874267578
2023-12-08,135.71127319335938
2023-12-11,133.7844696044922
2023-12-12,132.73167419433594
2023-12-13,133.05943298339844
2023-12-14,132.294677734375
2023-12-15,132.93031311035156
2023-12-18,136.25755310058594
2023-12-19,137.161376953125
2023-12-20,138.71075439453125
2023-12-21,140.8362274169922
2023-12-22,141.74996948242188
2023-12-26,141.8492889404297
2023-12-27,140.47866821289062
2023-12-28,140.3197479248047
2023-12-29,139.9721221923828
2024-01-02,138.61146545410156
2024-01-03,139.406005859375
2024-01-04,137.10179138183594
2024-01-05,136.45620727539062
2024-01-08,139.5748748779297
2024-01-09,141.59103393554688
2024-01-10,142.82261657714844
2024-01-11,142.69351196289062
2024-01-12,143.2596435546875
2024-01-16,143.1007537841797
2024-01-17,141.9188232421875
2024-01-18,144.00453186035156
2024-01-19,146.9642791748047
2024-01-22,146.70603942871094
2024-01-23,147.6694793701172
2024-01-24,149.32810974121094
2024-01-25,152.59576416015625
2024-01-26,152.74473571777344
2024-01-29,153.78761291503906
2024-01-30,152.00975036621094
2024-01-31,140.8362274169922
2024-02-01,141.7400360107422
2024-02-02,142.56439208984375
2024-02-05,143.94496154785156
2024-02-06,144.42169189453125
2024-02-07,145.6830596923828
2024-02-08,146.21939086914062
2024-02-09,149.19898986816406
2024-02-12,147.7191162109375
2024-02-13,145.3751678466797
2024-02-14,146.1399383544922
2024-02-15,142.96168518066406
2024-02-16,140.79647827148438
2024-02-20,141.23348999023438
2024-02-21,142.86233520507812
2024-02-22,144.33230590820312
2024-02-23,144.30250549316406
2024-02-26,137.8069610595703
2024-02-27,139.1477813720703
2024-02-28,136.49591064453125
2024-02-29,138.82994079589844
2024-03-01,137.14149475097656
2024-03-04,133.28785705566406
2024-03-05,132.87071228027344
2024-03-06,131.6590118408203
2024-03-07,134.32081604003906
2024-03-08,135.36366271972656
2024-03-11,137.9956512451172
2024-03-12,138.6710205078125
2024-03-13,139.813232421875
2024-03-14,143.3589324951172
2024-03-15,141.2036895751953
2024-03-18,147.47079467773438
2024-03-19,146.9146270751953
2024-03-20,148.6626434326172
2024-03-21,147.7290496826172
2024-03-22,150.7384490966797
2024-03-25,150.1226806640625
2024-03-26,150.6689453125
2024-03-27,150.90731811523438
2024-03-28,151.22511291503906
2024-04-01,155.43630981445312
2024-04-02,154.81057739257812
2024-04-03,155.30718994140625
2024-04-04,150.90731811523438
2024-04-05,152.89370727539062
2024-04-08,155.07876586914062
2024-04-09,157.06515502929688
2024-04-10,156.5884552001953
2024-04-11,159.69715881347656
2024-04-12,158.1080322265625
2024-04-15,155.26747131347656
2024-04-16,154.93971252441406
2024-04-17,155.81373596191406
2024-04-18,156.3897705078125
2024-04-19,154.66160583496094
2024-04-22,156.87646484375
2024-04-23,158.83306884765625
2024-04-24,160.0050506591797
2024-04-25,156.87646484375
2024-04-26,172.5094757080078
2024-04-29,166.75881958007812
2024-04-30,163.52099609375
2024-05-01,164.4446563720703
2024-05-02,167.31503295898438
2024-05-03,167.84140014648438
2024-05-06,168.6757049560547
2024-05-07,171.80430603027344
2024-05-08,169.99667358398438
2024-05-09,170.41380310058594
2024-05-10,169.13258361816406
2024-05-13,169.73843383789062
2024-05-14,170.7614288330078
2024-05-15,172.69818115234375
2024-05-16,174.23764038085938
2024-05-17,176.08499145507812
2024-05-20,177.24705505371094
2024-05-21,178.3197021484375
2024-05-22,176.79019165039062
2024-05-23,173.87014770507812
2024-05-24,175.1315155029297
2024-05-28,176.81004333496094
2024-05-29,176.1942596435547
2024-05-30,172.38035583496094
2024-05-31,172.77764892578125
2024-06-03,173.23451232910156
2024-06-04,173.93966674804688
2024-06-05,175.8665008544922
2024-06-06,177.13780212402344
2024-06-07,174.7541046142578
2024-06-10,175.62911987304688
2024-06-11,177.18028259277344
2024-06-12,178.54251098632812
2024-06-13,175.738525390625
2024-06-14,177.3592529296875
2024-06-17,177.76693725585938
2024-06-18,175.4501495361328
2024-06-20,176.7030029296875
2024-06-21,179.23855590820312
2024-06-24,179.7655487060547
2024-06-25,184.52841186523438
2024-06-26,184.31961059570312
2024-06-27,185.8011474609375
2024-06-28,182.38064575195312
2024-07-01,183.444580078125
2024-07-02,185.55258178710938
2024-07-03,186.32814025878906
2024-07-05,190.8722686767578
2024-07-08,189.400634765625
2024-07-09,189.36087036132812
2024-07-10,191.56829833984375
2024-07-11,186.23866271972656
2024-07-12,185.72158813476562
2024-07-15,187.1236114501953
2024-07-16,184.4488525390625
2024-07-17,181.5851593017578
2024-07-18,178.20443725585938
2024-07-19,178.37347412109375
2024-07-22,182.31105041503906
2024-07-23,182.5596466064453
2024-07-24,173.3819122314453
2024-07-25,168.20144653320312
2024-07-26,167.7241668701172
2024-07-29,170.1602783203125
2024-07-30,170.88613891601562
2024-07-31,172.1688232421875
2024-08-01,171.47279357910156
2024-08-02,167.44577026367188
2024-08-05,159.729736328125
2024-08-06,159.6302947998047
2024-08-07,159.83908081054688
2024-08-08,162.91160583496094
2024-08-09,164.4528045654297
2024-08-12,163.02096557617188
2024-08-13,164.98973083496094
2024-08-14,161.11183166503906
2024-08-15,162.24539184570312
2024-08-16,163.80650329589844
2024-08-19,167.44577026367188
2024-08-20,168.00259399414062
2024-08-21,166.6801300048828
2024-08-22,164.55226135253906
2024-08-23,166.4812469482422
2024-08-26,166.97840881347656
2024-08-27,165.4372100830078
2024-08-28,163.56785583496094
2024-08-29,162.47409057617188
2024-08-30,164.17440795898438
2024-09-03,157.7112274169922
2024-09-04,156.91575622558594
2024-09-05,157.7012939453125
2024-09-06,151.26795959472656
2024-09-09,148.8883514404297
2024-09-10,149.35630798339844
2024-09-11,151.48699951171875
2024-09-12,154.86221313476562
2024-09-13,157.6798858642578
2024-09-16,158.29718017578125
2024-09-17,159.58155822753906
2024-09-18,160.1092529296875
2024-09-19,162.52867126464844
2024-09-20,163.9225616455078
2024-09-23,162.3594207763672
2024-09-24,162.92691040039062
2024-09-25,162.27975463867188
2024-09-26,163.1160888671875
2024-09-27,164.56973266601562
2024-09-30,166.46144104003906
2024-10-01,167.6860809326172
2024-10-02,166.5809326171875
2024-10-03,166.4813690185547
2024-10-04,167.8254852294922
2024-10-07,163.67364501953125
2024-10-08,164.97793579101562
2024-10-09,162.34942626953125
2024-10-10,162.4689178466797
2024-10-11,163.8031005859375
2024-10-14,165.6251220703125
2024-10-15,166.17269897460938
2024-10-16,166.013427734375
2024-10-17,163.79312133789062
2024-10-18,164.33078002929688
2024-10-21,165.0775146484375
2024-10-22,166.0930633544922
2024-10-23,163.7632598876953
2024-10-24,163.8130340576172
2024-10-25,166.26231384277344
2024-10-28,167.60643005371094
2024-10-29,170.3942413330078
2024-10-30,175.37245178222656
2024-10-31,171.9375
2024-11-01,171.89764404296875
2024-11-04,169.9362335205078
2024-11-05,170.66305541992188
2024-11-06,177.5529022216797
2024-11-07,181.48568725585938
2024-11-08,179.0762481689453
2024-11-11,181.1770477294922
2024-11-12,182.5211639404297
2024-11-13,179.70350646972656
2024-11-14,176.57717895507812
2024-11-15,173.13223266601562
2024-11-18,176.0295867919922
2024-11-19,178.7974395751953
2024-11-20,176.55726623535156
2024-11-21,168.5025177001953
2024-11-22,165.84417724609375
2024-11-25,168.69166564941406
2024-11-26,169.87649536132812
2024-11-27,170.0756378173828
2024-11-29,169.7470703125
2024-12-02,172.22622680664062
2024-12-03,172.2660369873047
2024-12-04,175.32266235351562
2024-12-05,173.5504150390625
2024-12-06,175.72093200683594
2024-12-09,176.52830505371094
2024-12-10,185.92787170410156
2024-12-11,196.07501220703125
2024-12-12,193.0049591064453
2024-12-13,190.76222229003906
2024-12-16,197.5203399658203
2024-12-17,196.4836883544922
2024-12-18,189.5361785888672
2024-12-19,189.08763122558594
2024-12-20,192.33712768554688
2024-12-23,195.35733032226562
2024-12-24,196.93223571777344
2024-12-26,196.4637451171875
2024-12-27,193.4136199951172
2024-12-30,192.0679931640625
2024-12-31,189.82525634765625
2025-01-02,190.0146484375
2025-01-03,192.50656127929688
2025-01-06,197.3209686279297
2025-01-07,196.07501220703125
2025-01-08,194.75927734375
2025-01-10,192.5464324951172
2025-01-13,191.6692657470703
2025-01-14,190.43328857421875
2025-01-15,196.34413146972656
2025-01-16,193.78244018554688
2025-01-17,196.9123077392578
2025-01-21,198.98558044433594
2025-01-22,199.38429260253906
2025-01-23,198.9357452392578
2025-01-24,201.2482452392578
2025-01-27,193.14450073242188
2025-01-28,196.43385314941406
2025-01-29,196.54347229003906
2025-01-30,201.97589111328125
2025-01-31,204.9363250732422
2025-02-03,201.98587036132812
2025-02-04,207.0395050048828
2025-02-05,192.67601013183594
2025-02-06,192.68597412109375
2025-02-07,186.53590393066406
2025-02-10,187.5924835205078
2025-02-11,186.4661407470703
2025-02-12,184.83140563964844
2025-02-13,187.27352905273438
2025-02-14,186.2667694091797
2025-02-18,185.20021057128906
2025-02-19,186.52593994140625
2025-02-20,186.03750610351562
2025-02-21,180.99383544921875
2025-02-24,180.6051025390625
2025-02-25,176.7974395751953
2025-02-26,174.13604736328125
2025-02-27,169.6605682373047
2025-02-28,171.6640625
2025-03-03,168.1155548095703
2025-03-04,172.05279541015625
2025-03-05,174.4251251220703
2025-03-06,173.64764404296875
2025-03-07,175.1826629638672
2025-03-10,167.4588623046875
2025-03-11,165.63267517089844
2025-03-12,168.64637756347656
2025-03-13,164.3852996826172
2025-03-14,167.2692413330078
2025-03-17,166.22146606445312
2025-03-18,162.32962036132812
2025-03-19,165.93206787109375
2025-03-20,164.70465087890625
2025-03-21,165.90211486816406
2025-03-24,169.5744171142578
2025-03-25,172.42843627929688
2025-03-26,166.79025268554688
2025-03-27,163.73666381835938
2025-03-28,155.7334442138672
2025-03-31,155.90309143066406
2025-04-01,158.5475616455078
2025-04-02,158.527587890625
2025-04-03,152.31063842773438
2025-04-04,147.4308624267578
2025-04-07,148.92771911621094
2025-04-08,146.27328491210938
2025-04-09,160.7229766845703
2025-04-10,155.0448760986328
2025-04-11,159.0664520263672
2025-04-14,161.1321258544922
2025-04-15,158.34796142578125
2025-04-16,155.17462158203125
2025-04-17,153.03909301757812
2025-04-21,149.5464324951172
2025-04-22,153.5779571533203
2025-04-23,157.38998413085938
2025-04-24,161.1321258544922
2025-04-25,163.5071563720703
2025-04-28,162.08013916015625
2025-04-29,161.7209014892578
2025-04-30,160.5533447265625
2025-05-01,162.44935607910156
2025-05-02,165.46304321289062
2025-05-05,165.70254516601562
2025-05-06,164.8543243408203
2025-05-07,152.4802703857422
2025-05-08,155.42410278320312
2025-05-09,154.0569610595703
2025-05-12,159.24609375
2025-05-13,160.5533447265625
2025-05-14,166.46095275878906
2025-05-15,165.05389404296875
2025-05-16,167.0796356201172
2025-05-19,167.51873779296875
2025-05-20,164.9740753173828
2025-05-21,169.70416259765625
2025-05-22,171.62013244628906
2025-05-23,169.23513793945312
2025-05-27,173.61595153808594
2025-05-28,173.0172119140625
2025-05-29,172.5980987548828
2025-05-30,172.48831176757812
2025-06-02,170.01348876953125
2025-06-03,167.35906982421875
2025-06-04,169.03555297851562
2025-06-05,169.4546661376953
2025-06-06,174.55398559570312
2025-06-09,177.47137451171875
2025-06-10,179.8492431640625
2025-06-11,178.63034057617188
2025-06-12,176.8119659423828
2025-06-13,175.7229461669922
2025-06-16,177.78109741210938
2025-06-17,177.0717315673828
2025-06-18,173.8246307373047
2025-06-20,167.58021545410156
2025-06-23,165.86175537109375
2025-06-24,167.5902099609375
2025-06-25,171.3368682861328
2025-06-26,174.27423095703125
2025-06-27,178.11080932617188
2025-06-30,177.23159790039062
2025-07-01,176.7520294189453
2025-07-02,179.59947204589844
2025-07-03,180.38877868652344
2025-07-07,177.4014434814453
2025-07-08,175.0035858154297
2025-07-09,177.50135803222656
2025-07-10,178.54042053222656
2025-07-11,181.14808654785156
2025-07-14,182.64674377441406
2025-07-15,182.93649291992188
2025-07-16,183.60589599609375
2025-07-17,184.53506469726562
2025-07-18,185.77395629882812
2025-07-21,190.9792938232422
2025-07-22,191.93844604492188
2025-07-23,191.33897399902344
2025-07-24,193.0274658203125
2025-07-25,193.9066925048828
2025-07-28,193.2472686767578
2025-07-29,196.25457763671875
2025-07-30,197.26368713378906
2025-07-31,192.68777465820312
2025-08-01,189.78036499023438
2025-08-04,195.5751953125
2025-08-05,195.1455841064453
2025-08-06,196.74415588378906
2025-08-07,197.10382080078125
2025-08-08,201.90953063964844
2025-08-11,201.449951171875
2025-08-12,203.97769165039062
2025-08-13,202.84869384765625
2025-08-14,203.63800048828125
2025-08-15,204.72702026367188
2025-08-18,204.10755920410156
2025-08-19,202.30918884277344
2025-08-20,200.01123046875
2025-08-21,200.4408416748047
2025-08-22,206.535400390625
2025-08-25,208.9732208251953
2025-08-26,207.76429748535156
2025-08-27,208.02407836914062
2025-08-28,212.1803436279297
2025-08-29,213.3393096923828
2025-09-02,211.8007049560547
2025-09-03,230.8936309814453
2025-09-04,232.45223999023438
2025-09-05,234.95999145507812
2025-09-08,234.16000366210938
2025-09-09,239.94000244140625
2025-09-10,239.55999755859375
2025-09-11,240.77999877929688
2025-09-12,241.3800048828125
2025-09-15,251.75999450683594
2025-09-16,251.4199981689453
2025-09-17,249.85000610351562
2025-09-18,252.3300018310547
2025-09-19,255.24000549316406
2025-09-22,252.8800048828125
2025-09-23,252.33999633789062
2025-09-24,247.8300018310547
2025-09-25,246.57000732421875
2025-09-26,247.17999267578125
2025-09-29,244.36000061035156
2025-09-30,243.5500030517578
2025-10-01,245.5399932861328
2025-10-02,246.42999267578125
2025-10-03,246.4499969482422
2025-10-06,251.50999450683594
2025-10-07,247.1300048828125
2025-10-08,245.4600067138672
2025-10-09,242.2100067138672
2025-10-10,237.49000549316406
2025-10-13,244.63999938964844
2025-10-14,246.19000244140625
2025-10-15,251.7100067138672
2025-10-16,251.8800048828125
2025-10-17,253.7899932861328
2025-10-20,257.0199890136719
2025-10-21,251.33999633789062
2025-10-22,252.52999877929688
2025-10-23,253.72999572753906
2025-10-24,260.510009765625
2025-10-27,269.92999267578125
2025-10-28,268.42999267578125
2025-10-29,273.06878662109375
