date,PFE
2023-09-18,29.68343734741211
2023-09-19,29.99226951599121
2023-09-20,29.665782928466797
2023-09-21,28.986347198486328
2023-09-22,28.845169067382812
2023-09-25,29.10106086730957
2023-09-26,28.589277267456055
2023-09-27,28.324560165405273
2023-09-28,28.315736770629883
2023-09-29,29.26871681213379
2023-10-02,29.948150634765625
2023-10-03,29.912860870361328
2023-10-04,29.392248153686523
2023-10-05,29.53342628479004
2023-10-06,29.23341941833496
2023-10-09,29.295183181762695
2023-10-10,29.26871681213379
2023-10-11,29.215770721435547
2023-10-12,29.04811668395996
2023-10-13,28.333385467529297
2023-10-16,29.356952667236328
2023-10-17,28.89811134338379
2023-10-18,27.715715408325195
2023-10-19,27.521591186523438
2023-10-20,27.045101165771484
2023-10-23,27.212757110595703
2023-10-24,26.85097885131836
2023-10-25,27.115692138671875
2023-10-26,27.495119094848633
2023-10-27,26.568614959716797
2023-10-30,26.956863403320312
2023-10-31,26.965688705444336
2023-11-01,26.921567916870117
2023-11-02,26.912742614746094
2023-11-03,27.583356857299805
2023-11-06,27.512767791748047
2023-11-07,27.574533462524414
2023-11-08,27.195110321044922
2023-11-09,26.542282104492188
2023-11-10,26.363426208496094
2023-11-13,25.916284561157227
2023-11-14,26.166685104370117
2023-11-15,26.998367309570312
2023-11-16,26.62276840209961
2023-11-17,26.75691032409668
2023-11-20,26.810565948486328
2023-11-21,27.096736907958984
2023-11-22,27.1146240234375
2023-11-24,27.275592803955078
2023-11-27,26.953651428222656
2023-11-28,26.551225662231445
2023-11-29,26.899995803833008
2023-11-30,27.24876594543457
2023-12-01,25.85368537902832
2023-12-04,26.1845703125
2023-12-05,26.014657974243164
2023-12-06,25.74637222290039
2023-12-07,25.60328483581543
2023-12-08,25.737428665161133
2023-12-11,25.612228393554688
2023-12-12,25.55857276916504
2023-12-13,23.841550827026367
2023-12-14,23.36758041381836
2023-12-15,23.814722061157227
2023-12-18,24.199262619018555
2023-12-19,25.18297576904297
2023-12-20,24.70900535583496
2023-12-21,25.317113876342773
2023-12-22,25.39760398864746
2023-12-26,25.406543731689453
2023-12-27,25.58540153503418
2023-12-28,25.74637222290039
2023-12-29,25.74637222290039
2024-01-02,26.586994171142578
2024-01-03,26.586994171142578
2024-01-04,26.014657974243164
2024-01-05,26.35448455810547
2024-01-08,26.452852249145508
2024-01-09,26.291881561279297
2024-01-10,25.925230026245117
2024-01-11,25.39760398864746
2024-01-12,25.6658878326416
2024-01-16,25.32605743408203
2024-01-17,25.174030303955078
2024-01-18,25.12037467956543
2024-01-19,25.2902889251709
2024-01-22,25.317113876342773
2024-01-23,25.4244327545166
2024-01-24,25.33500099182129
2024-01-25,24.93559455871582
2024-01-26,24.93559455871582
2024-01-29,24.944673538208008
2024-01-30,24.52711296081543
2024-01-31,24.58157730102539
2024-02-01,24.77220344543457
2024-02-02,24.445417404174805
2024-02-05,24.11863136291504
2024-02-06,24.962827682495117
2024-02-07,25.017292022705078
2024-02-08,25.026369094848633
2024-02-09,25.017292022705078
2024-02-12,25.108068466186523
2024-02-13,24.481725692749023
2024-02-14,24.60881233215332
2024-02-15,24.971906661987305
2024-02-16,25.071758270263672
2024-02-20,25.044525146484375
2024-02-21,25.117145538330078
2024-02-22,25.008214950561523
2024-02-23,25.198841094970703
2024-02-26,24.672353744506836
2024-02-27,24.409109115600586
2024-02-28,24.545270919799805
2024-02-29,24.109554290771484
2024-03-01,24.136789321899414
2024-03-04,23.501367568969727
2024-03-05,23.673839569091797
2024-03-06,24.681428909301758
2024-03-07,24.318334579467773
2024-03-08,24.708662033081055
2024-03-11,25.7525634765625
2024-03-12,25.4257755279541
2024-03-13,25.61640167236328
2024-03-14,25.534704208374023
2024-03-15,25.36223602294922
2024-03-18,25.16253089904785
2024-03-19,25.080835342407227
2024-03-20,25.144376754760742
2024-03-21,25.108068466186523
2024-03-22,24.83574676513672
2024-03-25,24.899288177490234
2024-03-26,25.044525146484375
2024-03-27,25.216997146606445
2024-03-28,25.189762115478516
2024-04-01,25.16253089904785
2024-04-02,25.008214950561523
2024-04-03,24.708662033081055
2024-04-04,24.19124984741211
2024-04-05,24.200326919555664
2024-04-08,24.127710342407227
2024-04-09,24.30925750732422
2024-04-10,23.89169692993164
2024-04-11,23.90985107421875
2024-04-12,23.474138259887695
2024-04-15,23.51952362060547
2024-04-16,23.319822311401367
2024-04-17,23.07473373413086
2024-04-18,23.047500610351562
2024-04-19,23.60122299194336
2024-04-22,23.837234497070312
2024-04-23,23.89169692993164
2024-04-24,23.846309661865234
2024-04-25,22.929492950439453
2024-04-26,23.05657386779785
2024-04-29,23.274433135986328
2024-04-30,23.25628089904785
2024-05-01,24.672353744506836
2024-05-02,25.144376754760742
2024-05-03,25.244226455688477
2024-05-06,25.561939239501953
2024-05-07,25.207918167114258
2024-05-08,25.661788940429688
2024-05-09,25.965862274169922
2024-05-10,25.80921745300293
2024-05-13,26.205432891845703
2024-05-14,26.150144577026367
2024-05-15,26.555572509765625
2024-05-16,26.647716522216797
2024-05-17,26.38971710205078
2024-05-20,26.288362503051758
2024-05-21,26.316001892089844
2024-05-22,27.274290084838867
2024-05-23,26.435789108276367
2024-05-24,26.610858917236328
2024-05-28,26.076433181762695
2024-05-29,25.634143829345703
2024-05-30,25.984289169311523
2024-05-31,26.408145904541016
2024-06-03,27.0070743560791
2024-06-04,27.17293357849121
2024-06-05,27.22821807861328
2024-06-06,26.537145614624023
2024-06-07,26.334430694580078
2024-06-10,25.864503860473633
2024-06-11,25.82764434814453
2024-06-12,25.486719131469727
2024-06-13,25.477502822875977
2024-06-14,25.366931915283203
2024-06-17,24.860145568847656
2024-06-18,25.25636100769043
2024-06-20,25.5604305267334
2024-06-21,25.5604305267334
2024-06-24,26.131717681884766
2024-06-25,25.790788650512695
2024-06-26,25.265575408935547
2024-06-27,25.61571502685547
2024-06-28,25.78157615661621
2024-07-01,26.002717971801758
2024-07-02,25.64335823059082
2024-07-03,25.523574829101562
2024-07-05,25.8460750579834
2024-07-08,25.735504150390625
2024-07-09,25.542003631591797
2024-07-10,26.12250328063965
2024-07-11,26.408145904541016
2024-07-12,26.647716522216797
2024-07-15,26.813573837280273
2024-07-16,27.182146072387695
2024-07-17,27.67050552368164
2024-07-18,27.375646591186523
2024-07-19,27.615217208862305
2024-07-22,27.274290084838867
2024-07-23,27.182146072387695
2024-07-24,27.624431610107422
2024-07-25,27.808717727661133
2024-07-26,28.75249671936035
2024-07-29,28.70577049255371
2024-07-30,29.33184242248535
2024-07-31,28.537574768066406
2024-08-01,28.640361785888672
2024-08-02,28.43478775024414
2024-08-05,27.790029525756836
2024-08-06,27.397567749023438
2024-08-07,26.958385467529297
2024-08-08,26.874286651611328
2024-08-09,26.67805290222168
2024-08-12,26.584611892700195
2024-08-13,26.958385467529297
2024-08-14,26.98641586303711
2024-08-15,26.82756233215332
2024-08-16,26.444446563720703
2024-08-19,26.91166114807129
2024-08-20,27.005104064941406
2024-08-21,27.126583099365234
2024-08-22,26.892972946166992
2024-08-23,27.005104064941406
2024-08-26,27.023794174194336
2024-08-27,26.93035125732422
2024-08-28,26.864940643310547
2024-08-29,26.83690643310547
2024-08-30,27.107892990112305
2024-09-03,26.444446563720703
2024-09-04,26.528545379638672
2024-09-05,26.640674591064453
2024-09-06,26.68739891052246
2024-09-09,27.48166847229004
2024-09-10,27.790029525756836
2024-09-11,27.715272903442383
2024-09-12,27.248058319091797
2024-09-13,27.350847244262695
2024-09-16,28.098392486572266
2024-09-17,27.874126434326172
2024-09-18,27.799373626708984
2024-09-19,27.715272903442383
2024-09-20,27.491010665893555
2024-09-23,27.388221740722656
2024-09-24,27.565763473510742
2024-09-25,27.033138275146484
2024-09-26,27.07051658630371
2024-09-27,27.182645797729492
2024-09-30,27.042482376098633
2024-10-01,26.790185928344727
2024-10-02,26.734119415283203
2024-10-03,26.481822967529297
2024-10-04,26.706087112426758
2024-10-07,27.28543472290039
2024-10-08,27.266746520996094
2024-10-09,28.210525512695312
2024-10-10,27.416255950927734
2024-10-11,27.248058319091797
2024-10-14,27.173303604125977
2024-10-15,27.50969886779785
2024-10-16,27.724618911743164
2024-10-17,27.350847244262695
2024-10-18,27.304121017456055
2024-10-21,27.033138275146484
2024-10-22,26.949039459228516
2024-10-23,26.967729568481445
2024-10-24,26.76215171813965
2024-10-25,26.584611892700195
2024-10-28,26.967729568481445
2024-10-29,26.59395408630371
2024-10-30,26.6500244140625
2024-10-31,26.444446563720703
2024-11-01,26.248214721679688
2024-11-04,25.939851760864258
2024-11-05,26.15477180480957
2024-11-06,25.56608009338379
2024-11-07,25.659523010253906
2024-11-08,25.355857849121094
2024-11-11,24.900365829467773
2024-11-12,24.85291862487793
2024-11-13,25.355857849121094
2024-11-14,24.691598892211914
2024-11-15,23.53388023376465
2024-11-18,23.5908203125
2024-11-19,23.818565368652344
2024-11-20,23.666732788085938
2024-11-21,23.847034454345703
2024-11-22,24.340486526489258
2024-11-25,24.833938598632812
2024-11-26,24.454360961914062
2024-11-27,24.511295318603516
2024-11-29,24.87189483642578
2024-12-02,24.501806259155273
2024-12-03,24.255081176757812
2024-12-04,23.941926956176758
2024-12-05,24.3879337310791
2024-12-06,24.416400909423828
2024-12-09,24.76751136779785
2024-12-10,24.264570236206055
2024-12-11,23.941926956176758
2024-12-12,24.07478141784668
2024-12-13,24.27406120300293
2024-12-16,23.960906982421875
2024-12-17,25.080663681030273
2024-12-18,24.568233489990234
2024-12-19,24.454360961914062
2024-12-20,25.014240264892578
2024-12-23,25.34636878967285
2024-12-24,25.37483787536621
2024-12-26,25.204025268554688
2024-12-27,25.26096534729004
2024-12-30,25.07117462158203
2024-12-31,25.175559997558594
2025-01-02,25.251476287841797
2025-01-03,25.23249626159668
2025-01-06,25.517179489135742
2025-01-07,25.74492645263672
2025-01-08,25.488712310791016
2025-01-10,25.355857849121094
2025-01-13,25.431774139404297
2025-01-14,25.06168556213379
2025-01-15,24.881383895874023
2025-01-16,25.137601852416992
2025-01-17,24.95730209350586
2025-01-21,25.279943466186523
2025-01-22,24.68210792541504
2025-01-23,25.090152740478516
2025-01-24,25.167325973510742
2025-01-27,25.910093307495117
2025-01-28,25.803985595703125
2025-01-29,25.6785831451416
2025-01-30,25.95832633972168
2025-01-31,25.58211898803711
2025-02-03,25.273435592651367
2025-02-04,24.955106735229492
2025-02-05,25.504947662353516
2025-02-06,24.916519165039062
2025-02-07,24.829702377319336
2025-02-10,24.955106735229492
2025-02-11,24.62713050842285
2025-02-12,24.569250106811523
2025-02-13,24.733238220214844
2025-02-14,24.62713050842285
2025-02-18,24.656068801879883
2025-02-19,24.974397659301758
2025-02-20,24.984045028686523
2025-02-21,25.369897842407227
2025-02-24,25.707521438598633
2025-02-25,25.794336318969727
2025-02-26,25.485654830932617
2025-02-27,25.176971435546875
2025-02-28,25.49530029296875
2025-03-03,25.321666717529297
2025-03-04,24.8393497467041
2025-03-05,25.02263069152832
2025-03-06,25.31201934814453
2025-03-07,25.784690856933594
2025-03-10,25.697874069213867
2025-03-11,25.070859909057617
2025-03-12,24.800764083862305
2025-03-13,24.69465446472168
2025-03-14,24.810409545898438
2025-03-17,25.128738403320312
2025-03-18,25.379545211791992
2025-03-19,25.2830810546875
2025-03-20,25.263790130615234
2025-03-21,25.350605010986328
2025-03-24,25.21555519104004
2025-03-25,24.646421432495117
2025-03-26,24.318445205688477
2025-03-27,24.125520706176758
2025-03-28,24.318445205688477
2025-03-31,24.443849563598633
2025-04-01,23.672142028808594
2025-04-02,23.82648468017578
2025-04-03,23.43098258972168
2025-04-04,22.157663345336914
2025-04-07,21.829687118530273
2025-04-08,21.067626953125
2025-04-09,21.694639205932617
2025-04-10,20.82646942138672
2025-04-11,21.135150909423828
2025-04-14,21.337724685668945
2025-04-15,21.646408081054688
2025-04-16,21.260555267333984
2025-04-17,21.35701560974121
2025-04-21,21.260555267333984
2025-04-22,21.733224868774414
2025-04-23,21.598175048828125
2025-04-24,21.974384307861328
2025-04-25,22.109432220458984
2025-04-28,22.234834671020508
2025-04-29,22.948665618896484
2025-04-30,23.54673957824707
2025-05-01,23.083715438842773
2025-05-02,23.344165802001953
2025-05-05,23.025836944580078
2025-05-06,22.070844650268555
2025-05-07,21.984031677246094
2025-05-08,22.157663345336914
2025-05-09,21.902074813842773
2025-05-12,22.698335647583008
2025-05-13,22.482067108154297
2025-05-14,21.646486282348633
2025-05-15,22.21664810180664
2025-05-16,22.442745208740234
2025-05-19,22.609861373901367
2025-05-20,23.121042251586914
2025-05-21,22.649185180664062
2025-05-22,22.649185180664062
2025-05-23,22.9244327545166
2025-05-27,23.209514617919922
2025-05-28,22.786808013916016
2025-05-29,23.052228927612305
2025-05-30,23.091550827026367
2025-06-02,23.062057495117188
2025-06-03,22.95392608642578
2025-06-04,22.99324607849121
2025-06-05,22.727827072143555
2025-06-06,22.95392608642578
2025-06-09,23.56340789794922
2025-06-10,23.88780975341797
2025-06-11,24.064756393432617
2025-06-12,24.418651580810547
2025-06-13,24.123741149902344
2025-06-16,23.986114501953125
2025-06-17,23.592899322509766
2025-06-18,23.474933624267578
2025-06-20,23.56340789794922
2025-06-23,23.622390747070312
2025-06-24,23.897640228271484
2025-06-25,23.84848976135254
2025-06-26,23.828828811645508
2025-06-27,23.77967643737793
2025-06-30,23.828828811645508
2025-07-01,24.615259170532227
2025-07-02,24.8905086517334
2025-07-03,24.94948959350586
2025-07-07,24.811864852905273
2025-07-08,25.185420989990234
2025-07-09,25.12643814086914
2025-07-10,25.34270668029785
2025-07-11,25.21491050720215
2025-07-14,24.920000076293945
2025-07-15,24.19255256652832
2025-07-16,24.19255256652832
2025-07-17,24.163061141967773
2025-07-18,24.0549259185791
2025-07-21,23.84848976135254
2025-07-22,24.71356201171875
2025-07-23,24.92983055114746
2025-07-24,24.920000076293945
2025-07-25,24.790000915527344
2025-07-28,24.309999465942383
2025-07-29,24.299999237060547
2025-07-30,23.809999465942383
2025-07-31,23.290000915527344
2025-08-01,23.489999771118164
2025-08-04,23.530000686645508
2025-08-05,24.75
2025-08-06,23.93000030517578
2025-08-07,24.229999542236328
2025-08-08,24.579999923706055
2025-08-11,24.579999923706055
2025-08-12,24.649999618530273
2025-08-13,25.15999984741211
2025-08-14,25.110000610351562
2025-08-15,25.139999389648438
2025-08-18,25.06999969482422
2025-08-19,25.31999969482422
2025-08-20,25.3799991607666
2025-08-21,25.739999771118164
2025-08-22,25.8799991607666
2025-08-25,25.139999389648438
2025-08-26,24.920000076293945
2025-08-27,25.06999969482422
2025-08-28,24.600000381469727
2025-08-29,24.760000228881836
2025-09-02,24.979999542236328
2025-09-03,24.790000915527344
2025-09-04,24.540000915527344
2025-09-05,24.8799991607666
2025-09-08,24.549999237060547
2025-09-09,24.709999084472656
2025-09-10,24.56999969482422
2025-09-11,24.860000610351562
2025-09-12,23.8700008392334
2025-09-15,23.969999313354492
2025-09-16,23.899999618530273
2025-09-17,24.049999237060547
2025-09-18,24.149999618530273
2025-09-19,24.030000686645508
2025-09-22,24.040000915527344
2025-09-23,24.1299991607666
2025-09-24,24.09000015258789
2025-09-25,23.600000381469727
2025-09-26,23.760000228881836
2025-09-29,23.850000381469727
2025-09-30,25.479999542236328
2025-10-01,27.209999084472656
2025-10-02,27.079999923706055
2025-10-03,27.3700008392334
2025-10-06,26.43000030517578
2025-10-07,26.270000457763672
2025-10-08,25.68000030517578
2025-10-09,25.239999771118164
2025-10-10,24.780000686645508
2025-10-13,24.729999542236328
2025-10-14,24.520000457763672
2025-10-15,24.389999389648438
2025-10-16,24.229999542236328
2025-10-17,24.510000228881836
2025-10-20,24.690000534057617
2025-10-21,24.850000381469727
2025-10-22,24.719999313354492
2025-10-23,24.670000076293945
2025-10-24,24.760000228881836
2025-10-27,24.770000457763672
2025-10-28,24.5
2025-10-29,24.4950008392334
