date,JNJ
2023-09-21,151.79464721679688
2023-09-22,150.7054443359375
2023-09-25,150.48007202148438
2023-09-26,149.3157501220703
2023-09-27,147.5222930908203
2023-09-28,147.30633544921875
2023-09-29,146.24530029296875
2023-10-02,145.68190002441406
2023-10-03,145.86032104492188
2023-10-04,146.02932739257812
2023-10-05,147.5504913330078
2023-10-06,148.01995849609375
2023-10-09,148.86505126953125
2023-10-10,148.6959991455078
2023-10-11,146.64906311035156
2023-10-12,146.7899169921875
2023-10-13,147.27816772460938
2023-10-16,147.9166717529297
2023-10-17,146.56454467773438
2023-10-18,143.4095916748047
2023-10-19,143.0246124267578
2023-10-20,143.66311645507812
2023-10-23,142.1513671875
2023-10-24,142.00112915039062
2023-10-25,142.32037353515625
2023-10-26,139.90721130371094
2023-10-27,136.71470642089844
2023-10-30,138.05746459960938
2023-10-31,139.28749084472656
2023-11-01,139.6161346435547
2023-11-02,141.07154846191406
2023-11-03,142.10440063476562
2023-11-06,142.44244384765625
2023-11-07,141.69126892089844
2023-11-08,141.1748504638672
2023-11-09,138.42364501953125
2023-11-10,138.2640380859375
2023-11-13,138.620849609375
2023-11-14,138.64898681640625
2023-11-15,139.71942138671875
2023-11-16,140.94009399414062
2023-11-17,140.6490020751953
2023-11-20,141.888916015625
2023-11-21,143.03416442871094
2023-11-22,142.750244140625
2023-11-24,144.34034729003906
2023-11-27,143.18563842773438
2023-11-28,143.5168914794922
2023-11-29,143.97120666503906
2023-11-30,146.38475036621094
2023-12-01,149.90573120117188
2023-12-04,150.37896728515625
2023-12-05,150.06661987304688
2023-12-06,148.23988342285156
2023-12-07,147.0851593017578
2023-12-08,146.15760803222656
2023-12-11,146.7633514404297
2023-12-12,146.7728271484375
2023-12-13,147.4542999267578
2023-12-14,148.4765167236328
2023-12-15,146.85801696777344
2023-12-18,147.123046875
2023-12-19,148.08847045898438
2023-12-20,145.0691680908203
2023-12-21,146.55516052246094
2023-12-22,147.1419677734375
2023-12-26,147.7855682373047
2023-12-27,147.98434448242188
2023-12-28,148.20204162597656
2023-12-29,148.3534698486328
2024-01-02,151.41064453125
2024-01-03,152.35714721679688
2024-01-04,152.03533935546875
2024-01-05,152.50857543945312
2024-01-08,152.88719177246094
2024-01-09,152.9818115234375
2024-01-10,153.208984375
2024-01-11,152.5275115966797
2024-01-12,153.70115661621094
2024-01-16,151.93121337890625
2024-01-17,151.8460235595703
2024-01-18,152.5843048095703
2024-01-19,153.02914428710938
2024-01-22,153.77687072753906
2024-01-23,151.2592010498047
2024-01-24,150.45469665527344
2024-01-25,151.0225830078125
2024-01-26,150.96580505371094
2024-01-29,150.83328247070312
2024-01-30,150.27487182617188
2024-01-31,150.39791870117188
2024-02-01,149.8867645263672
2024-02-02,148.23040771484375
2024-02-05,147.4637908935547
2024-02-06,149.60284423828125
2024-02-07,149.52713012695312
2024-02-08,148.0316619873047
2024-02-09,148.37242126464844
2024-02-12,149.40406799316406
2024-02-13,148.09791564941406
2024-02-14,147.406982421875
2024-02-15,149.4703369140625
2024-02-16,149.29867553710938
2024-02-20,150.54798889160156
2024-02-21,151.3300018310547
2024-02-22,153.0180206298828
2024-02-23,154.34364318847656
2024-02-26,153.34226989746094
2024-02-27,153.52349853515625
2024-02-28,154.0670928955078
2024-02-29,153.9049530029297
2024-03-01,154.6106719970703
2024-03-04,152.436279296875
2024-03-05,152.5602569580078
2024-03-06,151.95944213867188
2024-03-07,151.51121520996094
2024-03-08,152.131103515625
2024-03-11,153.7618865966797
2024-03-12,155.2019500732422
2024-03-13,153.63792419433594
2024-03-14,151.83547973632812
2024-03-15,150.85316467285156
2024-03-18,149.4989471435547
2024-03-19,148.9744415283203
2024-03-20,148.54525756835938
2024-03-21,148.5357208251953
2024-03-22,148.03981018066406
2024-03-25,148.03028869628906
2024-03-26,148.5548095703125
2024-03-27,150.6433563232422
2024-03-28,150.86270141601562
2024-04-01,150.47171020507812
2024-04-02,150.42401123046875
2024-04-03,147.11474609375
2024-04-04,145.436279296875
2024-04-05,145.3313751220703
2024-04-08,144.56842041015625
2024-04-09,145.23599243164062
2024-04-10,143.2427978515625
2024-04-11,141.89810180664062
2024-04-12,140.6869659423828
2024-04-15,140.75369262695312
2024-04-16,137.75914001464844
2024-04-17,138.06431579589844
2024-04-18,138.98941040039062
2024-04-19,141.0588836669922
2024-04-22,142.2128143310547
2024-04-23,142.6324462890625
2024-04-24,141.65013122558594
2024-04-25,140.01937866210938
2024-04-26,139.370849609375
2024-04-29,140.01937866210938
2024-04-30,137.8926544189453
2024-05-01,144.17739868164062
2024-05-02,142.97576904296875
2024-05-03,142.3558807373047
2024-05-06,141.69784545898438
2024-05-07,141.83135986328125
2024-05-08,142.0507049560547
2024-05-09,142.90902709960938
2024-05-10,142.9662322998047
2024-05-13,144.21554565429688
2024-05-14,144.36814880371094
2024-05-15,145.598388671875
2024-05-16,147.13381958007812
2024-05-17,147.4771270751953
2024-05-20,145.42938232421875
2024-05-21,145.40054321289062
2024-05-22,147.5732879638672
2024-05-23,143.9199981689453
2024-05-24,141.29541015625
2024-05-28,138.80540466308594
2024-05-29,138.86309814453125
2024-05-30,139.67066955566406
2024-05-31,141.00698852539062
2024-06-03,142.03567504882812
2024-06-04,142.09335327148438
2024-06-05,140.33401489257812
2024-06-06,140.7666473388672
2024-06-07,141.40115356445312
2024-06-10,141.44923400878906
2024-06-11,141.09352111816406
2024-06-12,139.795654296875
2024-06-13,139.83409118652344
2024-06-14,139.92062377929688
2024-06-17,140.3147735595703
2024-06-18,140.0263671875
2024-06-20,142.07412719726562
2024-06-21,143.0066680908203
2024-06-24,143.3623809814453
2024-06-25,141.5069122314453
2024-06-26,141.15121459960938
2024-06-27,140.1705780029297
2024-06-28,140.51669311523438
2024-07-01,140.78587341308594
2024-07-02,140.39169311523438
2024-07-03,140.0648193359375
2024-07-05,140.82432556152344
2024-07-08,139.8629150390625
2024-07-09,141.37232971191406
2024-07-10,143.66041564941406
2024-07-11,143.9199981689453
2024-07-12,144.09304809570312
2024-07-15,143.47775268554688
2024-07-16,145.17942810058594
2024-07-17,150.53436279296875
2024-07-18,149.4191436767578
2024-07-19,148.71734619140625
2024-07-22,148.2847137451172
2024-07-23,146.46768188476562
2024-07-24,150.24594116210938
2024-07-25,153.47622680664062
2024-07-26,154.43759155273438
2024-07-29,152.43789672851562
2024-07-30,155.10096740722656
2024-07-31,151.7553253173828
2024-08-01,154.55294799804688
2024-08-02,157.80245971679688
2024-08-05,155.0240478515625
2024-08-06,152.8320770263672
2024-08-07,152.76480102539062
2024-08-08,154.03382873535156
2024-08-09,154.41836547851562
2024-08-12,153.70693969726562
2024-08-13,152.2744903564453
2024-08-14,152.3610076904297
2024-08-15,152.9474334716797
2024-08-16,153.23585510253906
2024-08-19,153.4666290283203
2024-08-20,153.97613525390625
2024-08-21,155.1970977783203
2024-08-22,156.08157348632812
2024-08-23,157.79286193847656
2024-08-26,158.25430297851562
2024-08-27,157.84747314453125
2024-08-28,158.787109375
2024-08-29,159.08737182617188
2024-08-30,160.66635131835938
2024-09-03,161.92564392089844
2024-09-04,162.119384765625
2024-09-05,159.82359313964844
2024-09-06,159.2327117919922
2024-09-09,161.3928680419922
2024-09-10,162.1387481689453
2024-09-11,159.65890502929688
2024-09-12,159.4845428466797
2024-09-13,160.33700561523438
2024-09-16,161.76097106933594
2024-09-17,161.83847045898438
2024-09-18,160.94725036621094
2024-09-19,159.65890502929688
2024-09-20,159.01959228515625
2024-09-23,158.1090087890625
2024-09-24,157.68280029296875
2024-09-25,155.57107543945312
2024-09-26,156.33631896972656
2024-09-27,156.34597778320312
2024-09-30,156.98533630371094
2024-10-01,156.9175262451172
2024-10-02,156.12319946289062
2024-10-03,155.4741973876953
2024-10-04,155.270751953125
2024-10-07,154.53456115722656
2024-10-08,154.6895294189453
2024-10-09,155.61949157714844
2024-10-10,155.48385620117188
2024-10-11,156.4041290283203
2024-10-14,156.5397491455078
2024-10-15,158.96145629882812
2024-10-16,159.1358184814453
2024-10-17,159.3198699951172
2024-10-18,159.94952392578125
2024-10-21,157.73123168945312
2024-10-22,158.33180236816406
2024-10-23,160.66635131835938
2024-10-24,158.544921875
2024-10-25,155.84228515625
2024-10-28,156.5397491455078
2024-10-29,155.0770263671875
2024-10-30,155.58074951171875
2024-10-31,154.85423278808594
2024-11-01,155.11578369140625
2024-11-04,153.28497314453125
2024-11-05,153.39151000976562
2024-11-06,152.93624877929688
2024-11-07,151.82223510742188
2024-11-08,150.60169982910156
2024-11-11,150.18515014648438
2024-11-12,147.8603057861328
2024-11-13,148.4415283203125
2024-11-14,147.1144256591797
2024-11-15,149.177734375
2024-11-18,149.92359924316406
2024-11-19,148.2090301513672
2024-11-20,148.3155975341797
2024-11-21,150.63075256347656
2024-11-22,150.3110809326172
2024-11-25,150.9019775390625
2024-11-26,150.8824462890625
2024-11-27,151.7417449951172
2024-11-29,151.36090087890625
2024-12-02,151.15586853027344
2024-12-03,148.7733154296875
2024-12-04,146.92779541015625
2024-12-05,146.00018310546875
2024-12-06,145.79510498046875
2024-12-09,146.0782928466797
2024-12-10,145.71697998046875
2024-12-11,143.18795776367188
2024-12-12,142.79739379882812
2024-12-13,143.16842651367188
2024-12-16,140.46363830566406
2024-12-17,142.96337890625
2024-12-18,141.3424530029297
2024-12-19,140.1999969482422
2024-12-20,141.0690460205078
2024-12-23,141.8502197265625
2024-12-24,142.41656494140625
2024-12-26,142.1529083251953
2024-12-27,141.63539123535156
2024-12-30,139.96563720703125
2024-12-31,141.21551513671875
2025-01-02,140.629638671875
2025-01-03,140.79563903808594
2025-01-06,140.27810668945312
2025-01-07,142.78761291503906
2025-01-08,138.92083740234375
2025-01-10,138.7157745361328
2025-01-13,141.0690460205078
2025-01-14,141.3424530029297
2025-01-15,141.55726623535156
2025-01-16,144.29135131835938
2025-01-17,143.56878662109375
2025-01-21,144.66241455078125
2025-01-22,141.8502197265625
2025-01-23,143.18795776367188
2025-01-24,143.36373901367188
2025-01-27,149.2908172607422
2025-01-28,146.83993530273438
2025-01-29,147.591796875
2025-01-30,149.27130126953125
2025-01-31,148.56825256347656
2025-02-03,148.2948455810547
2025-02-04,149.876708984375
2025-02-05,151.0484619140625
2025-02-06,149.896240234375
2025-02-07,149.51539611816406
2025-02-10,150.6090545654297
2025-02-11,152.45455932617188
2025-02-12,151.6050262451172
2025-02-13,153.54820251464844
2025-02-14,152.4740753173828
2025-02-18,152.55282592773438
2025-02-19,155.4072265625
2025-02-20,157.1690673828125
2025-02-21,159.7478790283203
2025-02-24,161.1652374267578
2025-02-25,163.478271484375
2025-02-26,160.515625
2025-02-27,161.1553955078125
2025-02-28,162.42510986328125
2025-03-03,164.64956665039062
2025-03-04,162.81881713867188
2025-03-05,162.52352905273438
2025-03-06,163.2223663330078
2025-03-07,164.06884765625
2025-03-10,165.06295776367188
2025-03-11,163.25189208984375
2025-03-12,160.2892303466797
2025-03-13,160.42703247070312
2025-03-14,160.24984741210938
2025-03-17,160.27938842773438
2025-03-18,161.66722106933594
2025-03-19,160.42703247070312
2025-03-20,160.45655822753906
2025-03-21,161.0569610595703
2025-03-24,160.72230529785156
2025-03-25,158.48800659179688
2025-03-26,159.17698669433594
2025-03-27,160.56483459472656
2025-03-28,161.13571166992188
2025-03-31,163.23220825195312
2025-04-01,150.84019470214844
2025-04-02,152.91700744628906
2025-04-03,157.306884765625
2025-04-04,150.83035278320312
2025-04-07,148.2515411376953
2025-04-08,147.64129638671875
2025-04-09,148.59603881835938
2025-04-10,146.35189819335938
2025-04-11,149.34408569335938
2025-04-14,151.93272399902344
2025-04-15,151.20437622070312
2025-04-16,151.48980712890625
2025-04-17,154.99383544921875
2025-04-21,154.4524688720703
2025-04-22,155.26942443847656
2025-04-23,152.9366912841797
2025-04-24,152.49375915527344
2025-04-25,152.14927673339844
2025-04-28,152.90716552734375
2025-04-29,153.45835876464844
2025-04-30,153.85206604003906
2025-05-01,152.0311737060547
2025-05-02,153.66505432128906
2025-05-05,152.5626678466797
2025-05-06,152.04100036621094
2025-05-07,154.82650756835938
2025-05-08,153.21229553222656
2025-05-09,151.79493713378906
2025-05-12,151.7161865234375
2025-05-13,146.10581970214844
2025-05-14,144.05853271484375
2025-05-15,147.25741577148438
2025-05-16,148.95037841796875
2025-05-19,150.09214782714844
2025-05-20,151.24374389648438
2025-05-21,150.7712860107422
2025-05-22,150.2102508544922
2025-05-23,150.53506469726562
2025-05-27,152.13333129882812
2025-05-28,151.3192901611328
2025-05-29,152.46092224121094
2025-05-30,154.0790557861328
2025-06-02,154.2676544189453
2025-06-03,153.2947998046875
2025-06-04,152.10354614257812
2025-06-05,152.54034423828125
2025-06-06,153.90036010742188
2025-06-09,154.09889221191406
2025-06-10,155.3100128173828
2025-06-11,154.12867736816406
2025-06-12,155.5184783935547
2025-06-13,155.9552764892578
2025-06-16,154.08897399902344
2025-06-17,151.26966857910156
2025-06-18,149.63168334960938
2025-06-20,148.6985321044922
2025-06-23,150.21739196777344
2025-06-24,151.0810546875
2025-06-25,151.17039489746094
2025-06-26,150.90235900878906
2025-06-27,151.29945373535156
2025-06-30,151.63697814941406
2025-07-01,154.78387451171875
2025-07-02,154.42649841308594
2025-07-03,154.8732147216797
2025-07-07,154.13861083984375
2025-07-08,154.65481567382812
2025-07-09,155.14125061035156
2025-07-10,156.5409698486328
2025-07-11,155.75672912597656
2025-07-14,155.6773223876953
2025-07-15,154.03933715820312
2025-07-16,163.57931518554688
2025-07-17,161.79241943359375
2025-07-18,162.50717163085938
2025-07-21,163.16236877441406
2025-07-22,166.70635986328125
2025-07-23,167.8678436279297
2025-07-24,168.32447814941406
2025-07-25,167.07366943359375
2025-07-28,165.00881958007812
2025-07-29,166.8850555419922
2025-07-30,166.04122924804688
2025-07-31,163.53961181640625
2025-08-01,166.11073303222656
2025-08-04,169.79368591308594
2025-08-05,169.4958953857422
2025-08-06,169.3469696044922
2025-08-07,170.28012084960938
2025-08-08,172.0670166015625
2025-08-11,172.55345153808594
2025-08-12,171.52101135253906
2025-08-13,173.14906311035156
2025-08-14,173.44688415527344
2025-08-15,175.35289001464844
2025-08-18,174.96572875976562
2025-08-19,176.5044403076172
2025-08-20,177.536865234375
2025-08-21,177.62620544433594
2025-08-22,177.98358154296875
2025-08-25,177.11000061035156
2025-08-26,176.49000549316406
2025-08-27,176.7899932861328
2025-08-28,175.4499969482422
2025-08-29,177.1699981689453
2025-09-02,178.05999755859375
2025-09-03,178.0
2025-09-04,178.75999450683594
2025-09-05,178.42999267578125
2025-09-08,178.1300048828125
2025-09-09,176.9600067138672
2025-09-10,175.7899932861328
2025-09-11,178.5
2025-09-12,178.05999755859375
2025-09-15,177.39999389648438
2025-09-16,176.4600067138672
2025-09-17,177.1999969482422
2025-09-18,174.16000366210938
2025-09-19,176.19000244140625
2025-09-22,174.2100067138672
2025-09-23,176.5800018310547
2025-09-24,176.69000244140625
2025-09-25,177.72999572753906
2025-09-26,179.7100067138672
2025-09-29,181.6199951171875
2025-09-30,185.4199981689453
2025-10-01,186.0500030517578
2025-10-02,185.97999572753906
2025-10-03,188.63999938964844
2025-10-06,188.16000366210938
2025-10-07,188.88999938964844
2025-10-08,189.69000244140625
2025-10-09,191.0800018310547
2025-10-10,190.72000122070312
2025-10-13,190.89999389648438
2025-10-14,190.85000610351562
2025-10-15,191.1699981689453
2025-10-16,192.1199951171875
2025-10-17,193.22000122070312
2025-10-20,193.72000122070312
2025-10-21,191.8800048828125
2025-10-22,192.94000244140625
2025-10-23,192.47000122070312
2025-10-24,190.39999389648438
2025-10-27,190.3000030517578
2025-10-28,186.92999267578125
2025-10-29,185.55999755859375
