date,AAPL,MSFT,GOOG,AMZN,NVDA
2024-09-04,219.82693481445312,405.8530578613281,156.91575622558594,173.3300018310547,106.17046356201172
2024-09-05,221.34983825683594,405.34686279296875,157.7012939453125,177.88999938964844,107.17009735107422
2024-09-06,219.79705810546875,398.70672607421875,151.26795959472656,171.38999938964844,102.79173278808594
2024-09-09,219.8866424560547,402.6967468261719,148.8883514404297,175.39999389648438,106.43037414550781
2024-09-10,219.09034729003906,411.11358642578125,149.35630798339844,179.5500030517578,108.05976104736328
2024-09-11,221.6285400390625,419.8876953125,151.48699951171875,184.52000427246094,116.86648559570312
2024-09-12,221.73802185058594,423.81817626953125,154.86221313476562,187.0,119.10585021972656
2024-09-13,221.4692840576172,427.3814392089844,157.6798858642578,186.49000549316406,119.06585693359375
2024-09-16,215.3179168701172,428.1258239746094,158.29718017578125,184.88999938964844,116.74652099609375
2024-09-17,215.7857208251953,431.9074401855469,159.58155822753906,186.8800048828125,115.5568618774414
2024-09-18,219.66766357421875,427.5997619628906,160.1092529296875,186.42999267578125,113.33749389648438
2024-09-19,227.80975341796875,435.42108154296875,162.52867126464844,189.8699951171875,117.83621215820312
2024-09-20,227.1428680419922,432.0265197753906,163.9225616455078,191.60000610351562,115.96675109863281
2024-09-23,225.4208984375,430.2796630859375,162.3594207763672,193.8800048828125,116.22667694091797
2024-09-24,226.31671142578125,425.9720153808594,162.92691040039062,193.9600067138672,120.83535766601562
2024-09-25,225.3213348388672,428.89007568359375,162.27975463867188,192.52999877929688,123.47459411621094
2024-09-26,226.4660186767578,428.09600830078125,163.1160888671875,191.16000366210938,124.00444030761719
2024-09-27,226.73477172851562,424.8305358886719,164.56973266601562,187.97000122070312,121.36520385742188
2024-09-30,231.92063903808594,427.0935974121094,166.46144104003906,186.3300018310547,121.40518951416016
2024-10-01,225.16209411621094,417.55523681640625,167.6860809326172,185.1300048828125,116.96646118164062
2024-10-02,225.7294464111328,414.021728515625,166.5809326171875,184.75999450683594,118.81592559814453
2024-10-03,224.62457275390625,413.4361267089844,166.4813690185547,181.9600067138672,122.81478118896484
2024-10-04,225.74935913085938,412.959716796875,167.8254852294922,186.50999450683594,124.88418579101562
2024-10-07,220.6630401611328,406.48828125,163.67364501953125,180.8000030517578,127.68338775634766
2024-10-08,224.72413635253906,411.6197509765625,164.97793579101562,182.72000122070312,132.85189819335938
2024-10-09,228.47666931152344,414.3492431640625,162.34942626953125,185.1699981689453,132.61196899414062
2024-10-10,227.97898864746094,412.7413024902344,162.4689178466797,186.64999389648438,134.7713623046875
2024-10-11,226.49588012695312,413.2177734375,163.8031005859375,188.82000732421875,134.76136779785156
2024-10-14,230.228515625,416.0167541503906,165.6251220703125,187.5399932861328,138.0304412841797
2024-10-15,232.76669311523438,415.61968994140625,166.17269897460938,187.69000244140625,131.56228637695312
2024-10-16,230.70628356933594,413.01922607421875,166.013427734375,186.88999938964844,135.68109130859375
2024-10-17,231.07456970214844,413.6147766113281,163.79312133789062,187.52999877929688,136.8907470703125
2024-10-18,233.91136169433594,415.0440368652344,164.33078002929688,188.99000549316406,137.96043395996094
2024-10-21,235.384521484375,415.659423828125,165.0775146484375,189.07000732421875,143.66880798339844
2024-10-22,234.76739501953125,424.32440185546875,166.0930633544922,189.6999969482422,143.54885864257812
2024-10-23,229.69100952148438,421.4360656738281,163.7632598876953,184.7100067138672,139.51998901367188
2024-10-24,229.50189208984375,421.5650939941406,163.8130340576172,186.3800048828125,140.3697509765625
2024-10-25,230.33799743652344,424.9595642089844,166.26231384277344,187.8300018310547,141.49942016601562
2024-10-28,232.31878662109375,423.41119384765625,167.60643005371094,188.38999938964844,140.479736328125
2024-10-29,232.58753967285156,428.7313232421875,170.3942413330078,190.8300018310547,141.20950317382812
2024-10-30,229.03407287597656,429.3069763183594,175.37245178222656,192.72999572753906,139.300048828125
2024-10-31,224.8634796142578,403.3220520019531,171.9375,186.39999389648438,132.72195434570312
2024-11-01,221.8773651123047,407.31207275390625,171.89764404296875,197.92999267578125,135.36119079589844
2024-11-04,220.98153686523438,405.41632080078125,169.9362335205078,195.77999877929688,136.01100158691406
2024-11-05,222.4148712158203,408.3939514160156,170.66305541992188,199.5,139.86988830566406
2024-11-06,221.68824768066406,417.0489807128906,177.5529022216797,207.08999633789062,145.56825256347656
2024-11-07,226.4261932373047,422.2598571777344,181.48568725585938,210.0500030517578,148.8373260498047
2024-11-08,226.15716552734375,419.39141845703125,179.0762481689453,208.17999267578125,147.58767700195312
2024-11-11,223.4368133544922,414.8951721191406,181.1770477294922,206.83999633789062,145.21835327148438
2024-11-12,223.4368133544922,419.87774658203125,182.5211639404297,208.91000366210938,148.24746704101562
2024-11-13,224.3236541748047,422.0315856933594,179.70350646972656,214.10000610351562,146.2280731201172
2024-11-14,227.41270446777344,423.7090148925781,176.57717895507812,211.47999572753906,146.71791076660156
2024-11-15,224.20408630371094,411.9075927734375,173.13223266601562,202.61000061035156,141.9392852783203
2024-11-18,227.21339416503906,412.66192626953125,176.0295867919922,201.6999969482422,140.10980224609375
2024-11-19,227.4724884033203,414.67681884765625,178.7974395751953,204.61000061035156,146.9678497314453
2024-11-20,228.18994140625,412.3939208984375,176.55726623535156,202.8800048828125,145.84817504882812
2024-11-21,227.71163940429688,410.6137390136719,168.5025177001953,198.3800048828125,146.62796020507812
2024-11-22,229.05685424804688,414.7211608886719,165.84417724609375,197.1199951171875,141.9093017578125
2024-11-25,232.04624938964844,416.5013732910156,168.69166564941406,201.4499969482422,135.9810028076172
2024-11-26,234.22850036621094,425.6510925292969,169.87649536132812,207.86000061035156,136.88075256347656
2024-11-27,234.0989532470703,420.67840576171875,170.0756378173828,205.74000549316406,135.3011932373047
2024-11-29,236.49046325683594,421.1458435058594,169.7470703125,207.88999938964844,138.2103729248047
2024-12-02,238.7424774169922,428.624755859375,172.22622680664062,210.7100067138672,138.5902557373047
2024-12-03,241.79165649414062,428.84356689453125,172.2660369873047,213.44000244140625,140.2198028564453
2024-12-04,242.150390625,435.0295715332031,175.32266235351562,218.16000366210938,145.098388671875
2024-12-05,242.18026733398438,440.2011413574219,173.5504150390625,220.5500030517578,145.02841186523438
2024-12-06,241.98097229003906,441.1459655761719,175.72093200683594,227.02999877929688,142.40899658203125
2024-12-09,245.8771514892578,443.58251953125,176.52830505371094,226.08999633789062,138.77975463867188
2024-12-10,246.8935546875,440.9072570800781,185.92787170410156,225.0399932861328,135.04058837890625
2024-12-11,245.6180877685547,446.5363464355469,196.07501220703125,230.25999450683594,139.27964782714844
