date,SLB
2023-09-18,58.05063247680664
2023-09-19,57.31089401245117
2023-09-20,56.70392608642578
2023-09-21,55.783992767333984
2023-09-22,55.992637634277344
2023-09-25,56.751338958740234
2023-09-26,56.0779914855957
2023-09-27,57.661800384521484
2023-09-28,57.79456329345703
2023-09-29,55.290828704833984
2023-10-02,54.94941329956055
2023-10-03,55.58483123779297
2023-10-04,52.94832229614258
2023-10-05,52.5405158996582
2023-10-06,52.82503128051758
2023-10-09,55.23393249511719
2023-10-10,55.59431076049805
2023-10-11,55.727088928222656
2023-10-12,55.35721969604492
2023-10-13,55.91676330566406
2023-10-16,56.38147735595703
2023-10-17,57.13070297241211
2023-10-18,57.4626350402832
2023-10-19,56.87464141845703
2023-10-20,55.205482482910156
2023-10-23,55.80295944213867
2023-10-24,54.05793380737305
2023-10-25,53.69754409790039
2023-10-26,52.98625946044922
2023-10-27,52.94832229614258
2023-10-30,53.4889030456543
2023-10-31,52.78709411621094
2023-11-01,52.97677230834961
2023-11-02,54.399349212646484
2023-11-03,53.93463897705078
2023-11-06,53.56476974487305
2023-11-07,50.57735824584961
2023-11-08,50.19800567626953
2023-11-09,50.01781463623047
2023-11-10,50.54890823364258
2023-11-13,51.21277618408203
2023-11-14,51.544708251953125
2023-11-15,50.90929412841797
2023-11-16,49.42033004760742
2023-11-17,50.122135162353516
2023-11-20,50.01781463623047
2023-11-21,49.99884796142578
2023-11-22,49.809165954589844
2023-11-24,49.88503646850586
2023-11-27,49.837623596191406
2023-11-28,49.61000442504883
2023-11-29,49.192718505859375
2023-11-30,49.353946685791016
2023-12-01,49.68587112426758
2023-12-04,49.344459533691406
2023-12-05,48.2294921875
2023-12-06,46.8191032409668
2023-12-07,46.18061828613281
2023-12-08,46.5046272277832
2023-12-11,46.83816909790039
2023-12-12,46.73333740234375
2023-12-13,46.87628173828125
2023-12-14,49.95435333251953
2023-12-15,49.73517608642578
2023-12-18,49.82093811035156
2023-12-19,50.488014221191406
2023-12-20,50.078243255615234
2023-12-21,50.10683059692383
2023-12-22,50.583316802978516
2023-12-26,51.15509033203125
2023-12-27,50.53566360473633
2023-12-28,49.78282165527344
2023-12-29,49.59223175048828
2024-01-02,49.53504943847656
2024-01-03,50.17353439331055
2024-01-04,49.258689880371094
2024-01-05,49.420692443847656
2024-01-08,47.953128814697266
2024-01-09,46.27591323852539
2024-01-10,46.17108917236328
2024-01-11,46.5046272277832
2024-01-12,47.60053634643555
2024-01-16,46.028141021728516
2024-01-17,45.637428283691406
2024-01-18,46.27591323852539
2024-01-19,47.30511474609375
2024-01-22,48.29619598388672
2024-01-23,48.04842758178711
2024-01-24,49.2396354675293
2024-01-25,50.00200653076172
2024-01-26,50.43083953857422
2024-01-29,50.69766616821289
2024-01-30,47.02875900268555
2024-01-31,46.409332275390625
2024-02-01,46.69521713256836
2024-02-02,46.69521713256836
2024-02-05,46.266387939453125
2024-02-06,46.012413024902344
2024-02-07,45.475711822509766
2024-02-08,45.801570892333984
2024-02-09,45.1211051940918
2024-02-12,46.13700485229492
2024-02-13,45.600303649902344
2024-02-14,45.76323318481445
2024-02-15,46.55869674682617
2024-02-16,46.549110412597656
2024-02-20,46.50119400024414
2024-02-21,47.162479400634766
2024-02-22,47.21040344238281
2024-02-23,46.78871536254883
2024-02-26,46.539527893066406
2024-02-27,46.443687438964844
2024-02-28,46.15617370605469
2024-02-29,46.31909942626953
2024-03-01,47.296661376953125
2024-03-04,47.363739013671875
2024-03-05,47.59375762939453
2024-03-06,47.948368072509766
2024-03-07,48.66716003417969
2024-03-08,48.3029670715332
2024-03-11,49.385948181152344
2024-03-12,49.42428970336914
2024-03-13,50.38268280029297
2024-03-14,51.015220642089844
2024-03-15,50.67020034790039
2024-03-18,51.2068977355957
2024-03-19,52.21321105957031
2024-03-20,52.13653564453125
2024-03-21,52.17487335205078
2024-03-22,51.74360275268555
2024-03-25,52.05028533935547
2024-03-26,51.82027053833008
2024-03-27,52.61573791503906
2024-03-28,52.529483795166016
2024-04-01,52.92242431640625
2024-04-02,52.40488815307617
2024-04-03,52.57740020751953
2024-04-04,52.01194763183594
2024-04-05,52.74032211303711
2024-04-08,51.79151916503906
2024-04-09,51.916107177734375
2024-04-10,51.944862365722656
2024-04-11,51.75318145751953
2024-04-12,49.83639907836914
2024-04-15,49.5201301574707
2024-04-16,49.27095031738281
2024-04-17,48.695919036865234
2024-04-18,48.820499420166016
2024-04-19,47.77585220336914
2024-04-22,47.44999694824219
2024-04-23,47.48833465576172
2024-04-24,47.06664276123047
2024-04-25,47.38291549682617
2024-04-26,47.15290451049805
2024-04-29,47.162479400634766
2024-04-30,45.50446319580078
2024-05-01,45.197784423828125
2024-05-02,45.600303649902344
2024-05-03,45.676979064941406
2024-05-06,45.96449279785156
2024-05-07,46.16575622558594
2024-05-08,45.868656158447266
2024-05-09,46.46285629272461
2024-05-10,46.482025146484375
2024-05-13,46.72162628173828
2024-05-14,46.59703063964844
2024-05-15,46.299930572509766
2024-05-16,46.40534973144531
2024-05-17,46.568275451660156
2024-05-20,46.223262786865234
2024-05-21,46.280765533447266
2024-05-22,44.54607391357422
2024-05-23,44.392730712890625
2024-05-24,44.316062927246094
2024-05-28,44.593997955322266
2024-05-29,43.74102020263672
2024-05-30,43.6931037902832
2024-05-31,43.98061752319336
2024-06-03,42.23634719848633
2024-06-04,41.60380935668945
2024-06-05,41.66650390625
2024-06-06,42.110172271728516
2024-06-07,42.96857833862305
2024-06-10,43.38331604003906
2024-06-11,43.3640251159668
2024-06-12,43.122901916503906
2024-06-13,42.25484848022461
2024-06-14,41.473602294921875
2024-06-17,42.081241607666016
2024-06-18,42.86248016357422
2024-06-20,43.846275329589844
2024-06-21,44.03917694091797
2024-06-24,45.79457092285156
2024-06-25,45.83314895629883
2024-06-26,44.58894348144531
2024-06-27,45.34125900268555
2024-06-28,45.505218505859375
2024-07-01,44.9265251159668
2024-07-02,45.032615661621094
2024-07-03,45.63060760498047
2024-07-05,44.50213623046875
2024-07-08,44.59859085083008
2024-07-09,43.59551239013672
2024-07-10,43.67266845703125
2024-07-11,44.55036163330078
2024-07-12,44.77220153808594
2024-07-15,46.257530212402344
2024-07-16,46.99055862426758
2024-07-17,47.16416931152344
2024-07-18,46.99055862426758
2024-07-19,47.90683364868164
2024-07-22,47.68498992919922
2024-07-23,47.308837890625
2024-07-24,46.32504653930664
2024-07-25,46.51795196533203
2024-07-26,47.096649169921875
2024-07-29,46.16108322143555
2024-07-30,45.91995620727539
2024-07-31,46.57582092285156
2024-08-01,45.00367736816406
2024-08-02,43.33509063720703
2024-08-05,42.216270446777344
2024-08-06,41.859405517578125
2024-08-07,41.33856964111328
2024-08-08,42.13911056518555
2024-08-09,42.00407791137695
2024-08-12,42.341651916503906
2024-08-13,42.216270446777344
2024-08-14,42.22591018676758
2024-08-15,43.44118881225586
2024-08-16,43.19041442871094
2024-08-19,43.74983215332031
2024-08-20,42.467037200927734
2024-08-21,42.631004333496094
2024-08-22,42.55384063720703
2024-08-23,43.518341064453125
2024-08-26,43.98130416870117
2024-08-27,43.44118881225586
2024-08-28,42.18733596801758
2024-08-29,42.61170959472656
2024-08-30,42.428462982177734
2024-09-03,40.78881072998047
2024-09-04,40.11408615112305
2024-09-05,40.01700973510742
2024-09-06,39.43451690673828
2024-09-09,39.230648040771484
2024-09-10,38.4345817565918
2024-09-11,38.4151611328125
2024-09-12,38.63844680786133
2024-09-13,38.79378128051758
2024-09-16,39.22093963623047
2024-09-17,40.28883743286133
2024-09-18,40.2111701965332
2024-09-19,41.50235366821289
2024-09-20,41.172279357910156
2024-09-23,41.647979736328125
2024-09-24,41.725643157958984
2024-09-25,40.58979034423828
2024-09-26,39.96846008300781
2024-09-27,41.055782318115234
2024-09-30,40.72570037841797
2024-10-01,41.880977630615234
2024-10-02,42.657623291015625
2024-10-03,43.579898834228516
2024-10-04,44.133262634277344
2024-10-07,44.25947189331055
2024-10-08,42.85179138183594
2024-10-09,42.91974639892578
2024-10-10,43.29835891723633
2024-10-11,43.47311019897461
2024-10-14,43.39544677734375
2024-10-15,41.69651794433594
2024-10-16,42.40521240234375
2024-10-17,42.70616912841797
2024-10-18,40.69657897949219
2024-10-21,41.19169235229492
2024-10-22,40.7062873840332
2024-10-23,40.90045166015625
2024-10-24,40.04613494873047
2024-10-25,40.52183532714844
2024-10-28,40.182044982910156
2024-10-29,39.25006103515625
2024-10-30,38.97823715209961
2024-10-31,38.90057373046875
2024-11-01,38.599613189697266
2024-11-04,39.143272399902344
2024-11-05,39.3665657043457
2024-11-06,42.49258804321289
2024-11-07,41.97805404663086
2024-11-08,41.919803619384766
2024-11-11,42.99740982055664
2024-11-12,43.03624725341797
2024-11-13,42.317840576171875
2024-11-14,42.18192672729492
2024-11-15,41.919803619384766
2024-11-18,42.220760345458984
2024-11-19,41.842140197753906
2024-11-20,42.259586334228516
2024-11-21,42.77412414550781
2024-11-22,42.93915939331055
2024-11-25,42.47317123413086
2024-11-26,42.2110481262207
2024-11-27,42.38579559326172
2024-11-29,42.657623291015625
2024-12-02,42.35667419433594
2024-12-03,42.37609100341797
2024-12-04,41.755714416503906
2024-12-05,41.05229187011719
2024-12-06,40.01670455932617
2024-12-09,40.22186279296875
2024-12-10,39.928775787353516
2024-12-11,40.60289001464844
2024-12-12,40.15347671508789
2024-12-13,39.29374694824219
2024-12-16,38.96157455444336
2024-12-17,38.03345489501953
2024-12-18,36.47030258178711
2024-12-19,36.059974670410156
2024-12-20,35.98181915283203
2024-12-23,36.40190887451172
2024-12-24,36.861087799072266
2024-12-26,36.861087799072266
2024-12-27,36.92947769165039
2024-12-30,36.939247131347656
2024-12-31,37.4570426940918
2025-01-02,37.51565933227539
2025-01-03,37.70128631591797
2025-01-06,37.86737060546875
2025-01-07,38.463321685791016
2025-01-08,37.91621780395508
2025-01-10,37.7305908203125
2025-01-13,38.93226623535156
2025-01-14,38.951805114746094
2025-01-15,39.704071044921875
2025-01-16,40.14371109008789
2025-01-17,42.57637023925781
2025-01-21,42.73268508911133
2025-01-22,40.6712760925293
2025-01-23,41.06206512451172
2025-01-24,41.277000427246094
2025-01-27,41.5603141784668
2025-01-28,40.368412017822266
2025-01-29,39.997161865234375
2025-01-30,40.07532501220703
2025-01-31,39.35236358642578
2025-02-03,39.23512649536133
2025-02-04,40.27071762084961
2025-02-05,40.14775085449219
2025-02-06,39.40007781982422
2025-02-07,39.50829315185547
2025-02-10,40.54125213623047
2025-02-11,41.10200500488281
2025-02-12,40.77736282348633
2025-02-13,41.39714050292969
2025-02-14,41.07249069213867
2025-02-18,41.9578857421875
2025-02-19,41.495513916015625
2025-02-20,41.908695220947266
2025-02-21,41.06265640258789
2025-02-24,40.85606002807617
2025-02-25,40.34449768066406
2025-02-26,39.94115447998047
2025-02-27,40.24612045288086
2025-02-28,40.98395538330078
2025-03-03,39.17381286621094
2025-03-04,38.445823669433594
2025-03-05,38.790138244628906
2025-03-06,39.114784240722656
2025-03-07,40.69865798950195
2025-03-10,40.47239303588867
2025-03-11,39.429595947265625
2025-03-12,39.40007781982422
2025-03-13,39.28202819824219
2025-03-14,40.43303680419922
2025-03-17,40.75768280029297
2025-03-18,40.462554931640625
2025-03-19,40.413368225097656
2025-03-20,40.61011505126953
2025-03-21,40.324825286865234
2025-03-24,41.0233039855957
2025-03-25,41.59388732910156
2025-03-26,41.73161697387695
2025-03-27,41.416812896728516
2025-03-28,41.20038604736328
2025-03-31,41.12167739868164
2025-04-01,41.51519012451172
2025-04-02,41.50535202026367
2025-04-03,38.573707580566406
2025-04-04,34.215599060058594
2025-04-07,32.60221481323242
2025-04-08,31.4315242767334
2025-04-09,35.39612579345703
2025-04-10,32.0119514465332
2025-04-11,33.408905029296875
2025-04-14,33.36955261230469
2025-04-15,33.21215057373047
2025-04-16,33.5958251953125
2025-04-17,34.540245056152344
2025-04-21,34.058197021484375
2025-04-22,34.04835891723633
2025-04-23,33.47776794433594
2025-04-24,34.363162994384766
2025-04-25,33.95981979370117
2025-04-28,33.546634674072266
2025-04-29,33.55647277832031
2025-04-30,32.71043014526367
2025-05-01,33.19247817993164
2025-05-02,34.166412353515625
2025-05-05,33.21215057373047
2025-05-06,33.03507614135742
2025-05-07,32.95637130737305
2025-05-08,33.763065338134766
2025-05-09,33.98933029174805
2025-05-12,35.26823425292969
2025-05-13,35.524017333984375
2025-05-14,35.42564010620117
2025-05-15,35.14034652709961
2025-05-16,35.18953323364258
2025-05-19,34.540245056152344
2025-05-20,34.009010314941406
2025-05-21,33.32036590576172
2025-05-22,33.20231246948242
2025-05-23,33.113773345947266
2025-05-27,33.379390716552734
2025-05-28,33.03507614135742
2025-05-29,33.13344955444336
2025-05-30,32.513671875
2025-06-02,32.79896545410156
2025-06-03,33.55647277832031
2025-06-04,32.97611618041992
2025-06-05,32.817386627197266
2025-06-06,33.601112365722656
2025-06-09,33.84912872314453
2025-06-10,35.23801803588867
2025-06-11,35.40666580200195
2025-06-12,35.347145080566406
2025-06-13,36.01182174682617
2025-06-16,35.62491989135742
2025-06-17,35.79357147216797
2025-06-18,35.56539535522461
2025-06-20,35.555477142333984
2025-06-23,33.46222686767578
2025-06-24,33.23405075073242
2025-06-25,32.91659164428711
2025-06-26,33.56143569946289
2025-06-27,33.7400016784668
2025-06-30,33.53166961669922
2025-07-01,34.920555114746094
2025-07-02,35.62491989135742
2025-07-03,35.36698532104492
2025-07-07,34.672542572021484
2025-07-08,36.24991989135742
2025-07-09,35.96221923828125
2025-07-10,36.359046936035156
2025-07-11,37.0138053894043
2025-07-14,35.93246078491211
2025-07-15,34.791587829589844
2025-07-16,34.315399169921875
2025-07-17,34.39476013183594
2025-07-18,33.05548095703125
2025-07-21,33.27373504638672
2025-07-22,34.077301025390625
2025-07-23,34.86103057861328
2025-07-24,34.96023941040039
2025-07-25,35.18841552734375
2025-07-28,35.71420669555664
2025-07-29,35.347145080566406
2025-07-30,33.89873123168945
2025-07-31,33.53166961669922
2025-08-01,32.78762435913086
2025-08-04,32.61897659301758
2025-08-05,33.23405075073242
2025-08-06,32.5991325378418
2025-08-07,32.52968978881836
2025-08-08,32.60905075073242
2025-08-11,32.11302185058594
2025-08-12,32.678497314453125
2025-08-13,33.283653259277344
2025-08-14,32.956275939941406
2025-08-15,32.72810363769531
2025-08-18,33.035640716552734
2025-08-19,33.075321197509766
2025-08-20,33.09516525268555
2025-08-21,33.54159164428711
2025-08-22,35.327301025390625
2025-08-25,35.36698532104492
2025-08-26,35.03960418701172
2025-08-27,35.69436264038086
2025-08-28,36.19039535522461
2025-08-29,36.54753875732422
2025-09-02,35.6150016784668
2025-09-03,35.0
2025-09-04,36.0099983215332
2025-09-05,35.81999969482422
2025-09-08,35.779998779296875
2025-09-09,35.779998779296875
2025-09-10,36.15999984741211
2025-09-11,36.029998779296875
2025-09-12,35.56999969482422
2025-09-15,34.77000045776367
2025-09-16,35.2400016784668
2025-09-17,34.790000915527344
2025-09-18,34.7400016784668
2025-09-19,34.43000030517578
2025-09-22,33.91999816894531
2025-09-23,34.4900016784668
2025-09-24,34.61000061035156
2025-09-25,34.59000015258789
2025-09-26,35.52000045776367
2025-09-29,35.11000061035156
2025-09-30,34.369998931884766
2025-10-01,35.09000015258789
2025-10-02,34.11000061035156
2025-10-03,34.2599983215332
2025-10-06,34.59000015258789
2025-10-07,34.40999984741211
2025-10-08,33.970001220703125
2025-10-09,33.130001068115234
2025-10-10,31.719999313354492
2025-10-13,32.27000045776367
2025-10-14,32.56999969482422
2025-10-15,32.56999969482422
2025-10-16,32.91999816894531
2025-10-17,32.630001068115234
2025-10-20,33.43000030517578
2025-10-21,33.52000045776367
2025-10-22,34.900001525878906
2025-10-23,36.0099983215332
2025-10-24,35.83000183105469
2025-10-27,36.15999984741211
2025-10-28,35.86000061035156
2025-10-29,36.744998931884766
