date,CVX
2023-09-19,153.29681396484375
2023-09-20,152.8292236328125
2023-09-21,151.45394897460938
2023-09-22,152.4532928466797
2023-09-25,154.68125915527344
2023-09-26,153.84693908691406
2023-09-27,156.81748962402344
2023-09-28,156.40489196777344
2023-09-29,154.59872436523438
2023-10-02,152.6916961669922
2023-10-03,153.0492401123047
2023-10-04,149.4827117919922
2023-10-05,150.2711944580078
2023-10-06,148.74008178710938
2023-10-09,152.85671997070312
2023-10-10,152.6916961669922
2023-10-11,147.70404052734375
2023-10-12,147.82322692871094
2023-10-13,150.41790771484375
2023-10-16,151.646484375
2023-10-17,153.65438842773438
2023-10-18,154.873779296875
2023-10-19,155.038818359375
2023-10-20,152.95758056640625
2023-10-23,147.31895446777344
2023-10-24,143.62405395507812
2023-10-25,142.90892028808594
2023-10-26,141.88204956054688
2023-10-27,132.34683227539062
2023-10-30,133.94216918945312
2023-10-31,133.6121063232422
2023-11-01,132.0076141357422
2023-11-02,136.39013671875
2023-11-03,135.3357696533203
2023-11-06,134.77650451660156
2023-11-07,132.40188598632812
2023-11-08,130.5590057373047
2023-11-09,130.1372528076172
2023-11-10,131.06324768066406
2023-11-13,132.02593994140625
2023-11-14,132.9886474609375
2023-11-15,133.4562530517578
2023-11-16,131.34393310546875
2023-11-17,133.83609008789062
2023-11-20,133.761962890625
2023-11-21,133.44696044921875
2023-11-22,133.7156219482422
2023-11-24,134.2437286376953
2023-11-27,133.7434539794922
2023-11-28,134.80886840820312
2023-11-29,133.3265380859375
2023-11-30,133.03933715820312
2023-12-01,134.16033935546875
2023-12-04,134.21592712402344
2023-12-05,132.353759765625
2023-12-06,132.04803466796875
2023-12-07,131.94610595703125
2023-12-08,133.69708251953125
2023-12-11,133.7341766357422
2023-12-12,132.02023315429688
2023-12-13,133.97506713867188
2023-12-14,138.90379333496094
2023-12-15,138.36647033691406
2023-12-18,138.67218017578125
2023-12-19,140.48805236816406
2023-12-20,139.20028686523438
2023-12-21,139.62646484375
2023-12-22,139.9414520263672
2023-12-26,141.201416015625
2023-12-27,140.73818969726562
2023-12-28,138.75558471679688
2023-12-29,138.1904296875
2024-01-02,138.4868927001953
2024-01-03,141.12730407714844
2024-01-04,139.58010864257812
2024-01-05,139.33924865722656
2024-01-08,138.50543212890625
2024-01-09,134.98489379882812
2024-01-10,133.87313842773438
2024-01-11,134.59579467773438
2024-01-12,136.439453125
2024-01-16,133.12271118164062
2024-01-17,132.59461975097656
2024-01-18,131.39022827148438
2024-01-19,131.7793426513672
2024-01-22,132.01097106933594
2024-01-23,131.640380859375
2024-01-24,134.2622528076172
2024-01-25,137.6438446044922
2024-01-26,138.17189025878906
2024-01-29,138.1163330078125
2024-01-30,139.079833984375
2024-01-31,136.58767700195312
2024-02-01,137.01382446289062
2024-02-02,141.0439453125
2024-02-05,141.12730407714844
2024-02-06,141.1458282470703
2024-02-07,140.9420166015625
2024-02-08,142.7301025390625
2024-02-09,139.9321746826172
2024-02-12,140.89569091796875
2024-02-13,139.5245361328125
2024-02-14,139.90438842773438
2024-02-15,144.66213989257812
2024-02-16,144.82135009765625
2024-02-20,144.2313232421875
2024-02-21,145.57998657226562
2024-02-22,145.5706024169922
2024-02-23,144.84945678710938
2024-02-26,144.65277099609375
2024-02-27,142.50804138183594
2024-02-28,142.67662048339844
2024-02-29,142.36756896972656
2024-03-01,143.1168212890625
2024-03-04,139.43612670898438
2024-03-05,140.10104370117188
2024-03-06,138.92098999023438
2024-03-07,139.89501953125
2024-03-08,140.3726806640625
2024-03-11,142.35818481445312
2024-03-12,142.25515747070312
2024-03-13,144.1282958984375
2024-03-14,145.823486328125
2024-03-15,145.68299865722656
2024-03-18,145.55186462402344
2024-03-19,146.68511962890625
2024-03-20,144.74642944335938
2024-03-21,145.03677368164062
2024-03-22,144.84945678710938
2024-03-25,146.54464721679688
2024-03-26,145.42076110839844
2024-03-27,146.43226623535156
2024-03-28,147.7340850830078
2024-04-01,148.9890899658203
2024-04-02,149.64468383789062
2024-04-03,150.26283264160156
2024-04-04,150.49697875976562
2024-04-05,151.34922790527344
2024-04-08,151.04017639160156
2024-04-09,151.72386169433594
2024-04-10,152.3513641357422
2024-04-11,151.62083435058594
2024-04-12,148.87669372558594
2024-04-15,147.59359741210938
2024-04-16,146.36669921875
2024-04-17,146.47909545898438
2024-04-18,147.57485961914062
2024-04-19,149.85072326660156
2024-04-22,151.64892578125
2024-04-23,152.5199432373047
2024-04-24,153.19427490234375
2024-04-25,154.79579162597656
2024-04-26,155.36709594726562
2024-04-29,155.7791748046875
2024-04-30,151.04017639160156
2024-05-01,149.5041961669922
2024-05-02,150.53439331054688
2024-05-03,150.08486938476562
2024-05-06,152.00482177734375
2024-05-07,152.3513641357422
2024-05-08,152.22958374023438
2024-05-09,154.95501708984375
2024-05-10,155.3015594482422
2024-05-13,154.0933837890625
2024-05-14,153.2317352294922
2024-05-15,152.70726013183594
2024-05-16,152.3950653076172
2024-05-17,153.88978576660156
2024-05-20,152.44235229492188
2024-05-21,151.3355255126953
2024-05-22,149.06504821777344
2024-05-23,148.4690704345703
2024-05-24,149.2353515625
2024-05-28,150.45571899414062
2024-05-29,148.4312286376953
2024-05-30,149.71780395507812
2024-05-31,153.5397491455078
2024-06-03,148.96099853515625
2024-06-04,147.70278930664062
2024-06-05,146.61485290527344
2024-06-06,147.51356506347656
2024-06-07,147.65550231933594
2024-06-10,148.27987670898438
2024-06-11,148.04336547851562
2024-06-12,145.89585876464844
2024-06-13,144.59036254882812
2024-06-14,144.33493041992188
2024-06-17,144.92147827148438
2024-06-18,145.05392456054688
2024-06-20,148.1852569580078
2024-06-21,146.898681640625
2024-06-24,150.71115112304688
2024-06-25,149.9070281982422
2024-06-26,147.53248596191406
2024-06-27,147.88255310058594
2024-06-28,147.9771270751953
2024-07-01,148.0717315673828
2024-07-02,148.28932189941406
2024-07-03,148.25148010253906
2024-07-05,145.98101806640625
2024-07-08,145.9999542236328
2024-07-09,144.72280883789062
2024-07-10,146.7567596435547
2024-07-11,146.87974548339844
2024-07-12,147.1919403076172
2024-07-15,149.5096893310547
2024-07-16,149.25425720214844
2024-07-17,152.52748107910156
2024-07-18,153.2275848388672
2024-07-19,150.55978393554688
2024-07-22,148.51637268066406
2024-07-23,145.77288818359375
2024-07-24,146.70001220703125
2024-07-25,149.03668212890625
2024-07-26,149.32049560546875
2024-07-29,148.1474151611328
2024-07-30,150.95712280273438
2024-07-31,151.80853271484375
2024-08-01,144.3822479248047
2024-08-02,140.5319366455078
2024-08-05,136.85189819335938
2024-08-06,135.4990692138672
2024-08-07,134.72332763671875
2024-08-08,136.69107055664062
2024-08-09,137.16407775878906
2024-08-12,137.19247436523438
2024-08-13,136.36940002441406
2024-08-14,136.86134338378906
2024-08-15,138.87640380859375
2024-08-16,139.32101440429688
2024-08-19,140.45938110351562
2024-08-20,138.41221618652344
2024-08-21,139.014892578125
2024-08-22,139.40708923339844
2024-08-23,141.215087890625
2024-08-26,142.0569305419922
2024-08-27,140.57415771484375
2024-08-28,139.66539001464844
2024-08-29,141.02378845214844
2024-08-30,141.53077697753906
2024-09-03,138.383544921875
2024-09-04,135.90591430664062
2024-09-05,134.8153533935547
2024-09-06,132.54818725585938
2024-09-09,134.21270751953125
2024-09-10,132.23251342773438
2024-09-11,131.89772033691406
2024-09-12,133.17001342773438
2024-09-13,134.50926208496094
2024-09-16,135.925048828125
2024-09-17,137.18775939941406
2024-09-18,137.7139129638672
2024-09-19,138.69921875
2024-09-20,139.35926818847656
2024-09-23,141.13856506347656
2024-09-24,141.05247497558594
2024-09-25,137.7234649658203
2024-09-26,135.82937622070312
2024-09-27,139.1775360107422
2024-09-30,140.8802947998047
2024-10-01,143.20486450195312
2024-10-02,144.40060424804688
2024-10-03,144.68760681152344
2024-10-04,144.19973754882812
2024-10-07,144.56324768066406
2024-10-08,142.29608154296875
2024-10-09,143.15704345703125
2024-10-10,144.08494567871094
2024-10-11,144.8502197265625
2024-10-14,145.19461059570312
2024-10-15,141.32032775878906
2024-10-16,142.2769317626953
2024-10-17,144.6397705078125
2024-10-18,144.2093048095703
2024-10-21,144.3336639404297
2024-10-22,144.37191772460938
2024-10-23,143.9510040283203
2024-10-24,143.92230224609375
2024-10-25,144.26669311523438
2024-10-28,144.00840759277344
2024-10-29,142.0760498046875
2024-10-30,141.62643432617188
2024-10-31,142.36305236816406
2024-11-01,146.42864990234375
2024-11-04,147.2895965576172
2024-11-05,146.75389099121094
2024-11-06,150.87689208984375
2024-11-07,149.96810913085938
2024-11-08,150.1211700439453
2024-11-11,149.70982360839844
2024-11-12,148.55230712890625
2024-11-13,151.83351135253906
2024-11-14,154.7798614501953
2024-11-15,154.41635131835938
2024-11-18,155.3537139892578
2024-11-19,154.2327423095703
2024-11-20,155.90457153320312
2024-11-21,156.19447326660156
2024-11-22,156.89991760253906
2024-11-25,154.9671630859375
2024-11-26,157.064208984375
2024-11-27,156.6583251953125
2024-11-29,156.48439025878906
2024-12-02,156.7549591064453
2024-12-03,156.4747314453125
2024-12-04,152.99578857421875
2024-12-05,153.97183227539062
2024-12-06,150.0193634033203
2024-12-09,151.79750061035156
2024-12-10,151.7201690673828
2024-12-11,150.9567413330078
2024-12-12,149.50718688964844
2024-12-13,148.69541931152344
2024-12-16,144.3371124267578
2024-12-17,143.12913513183594
2024-12-18,139.23468017578125
2024-12-19,136.4031982421875
2024-12-20,138.04603576660156
2024-12-23,138.16200256347656
2024-12-24,139.0027313232422
2024-12-26,139.13804626464844
2024-12-27,139.15736389160156
2024-12-30,138.25863647460938
2024-12-31,139.96910095214844
2025-01-02,141.77622985839844
2025-01-03,142.8778839111328
2025-01-06,142.30770874023438
2025-01-07,144.55935668945312
2025-01-08,145.24549865722656
2025-01-10,147.989990234375
2025-01-13,150.12567138671875
2025-01-14,151.62353515625
2025-01-15,153.00546264648438
2025-01-16,154.0201416015625
2025-01-17,156.03985595703125
2025-01-21,152.91848754882812
2025-01-22,151.15000915527344
2025-01-23,150.76345825195312
2025-01-24,150.4155731201172
2025-01-27,151.94244384765625
2025-01-28,150.9567413330078
2025-01-29,150.45423889160156
2025-01-30,151.06304931640625
2025-01-31,144.17282104492188
2025-02-03,144.31777954101562
2025-02-04,148.06729125976562
2025-02-05,147.84503173828125
2025-02-06,146.79168701171875
2025-02-07,147.48745727539062
2025-02-10,150.53152465820312
2025-02-11,152.1453857421875
2025-02-12,149.6907958984375
2025-02-13,150.63784790039062
2025-02-14,151.78103637695312
2025-02-18,152.58224487304688
2025-02-19,153.6277313232422
2025-02-20,155.15199279785156
2025-02-21,153.32484436035156
2025-02-24,154.27261352539062
2025-02-25,152.83628845214844
2025-02-26,151.5856170654297
2025-02-27,153.08056640625
2025-02-28,154.9858856201172
2025-03-03,149.58258056640625
2025-03-04,148.51756286621094
2025-03-05,147.35482788085938
2025-03-06,149.44580078125
2025-03-07,152.75811767578125
2025-03-10,153.95994567871094
2025-03-11,150.54991149902344
2025-03-12,149.17221069335938
2025-03-13,150.09066772460938
2025-03-14,153.42254638671875
2025-03-17,155.08360290527344
2025-03-18,157.12571716308594
2025-03-19,160.29148864746094
2025-03-20,160.9949951171875
2025-03-21,160.97544860839844
2025-03-24,161.23927307128906
2025-03-25,162.13818359375
2025-03-26,164.12167358398438
2025-03-27,162.8319091796875
2025-03-28,162.2847442626953
2025-03-31,163.45726013183594
2025-04-01,164.64930725097656
2025-04-02,162.65603637695312
2025-04-03,152.5431671142578
2025-04-04,139.99734497070312
2025-04-07,136.9390411376953
2025-04-08,133.79281616210938
2025-04-09,142.684326171875
2025-04-10,131.8874969482422
2025-04-11,132.52261352539062
2025-04-14,132.2197265625
2025-04-15,131.45758056640625
2025-04-16,132.2587890625
2025-04-17,134.71128845214844
2025-04-21,130.6661376953125
2025-04-22,134.1543426513672
2025-04-23,133.5485382080078
2025-04-24,135.88380432128906
2025-04-25,135.55157470703125
2025-04-28,136.8902130126953
2025-04-29,136.10853576660156
2025-04-30,132.9427490234375
2025-05-01,133.13816833496094
2025-05-02,135.3268585205078
2025-05-05,132.39559936523438
2025-05-06,132.49330139160156
2025-05-07,132.67893981933594
2025-05-08,133.90029907226562
2025-05-09,135.3170928955078
2025-05-12,138.3753662109375
2025-05-13,139.08865356445312
2025-05-14,138.42422485351562
2025-05-15,139.00070190429688
2025-05-16,138.84439086914062
2025-05-19,136.96530151367188
2025-05-20,135.75872802734375
2025-05-21,134.0675506591797
2025-05-22,133.80052185058594
2025-05-23,135.03675842285156
2025-05-27,136.31256103515625
2025-05-28,134.52249145507812
2025-05-29,136.3916778564453
2025-05-30,135.1949920654297
2025-06-02,136.32244873046875
2025-06-03,138.0136260986328
2025-06-04,135.8576202392578
2025-06-05,135.39279174804688
2025-06-06,138.66636657714844
2025-06-09,139.21029663085938
2025-06-10,141.77178955078125
2025-06-11,143.18603515625
2025-06-12,143.3739471435547
2025-06-13,144.30360412597656
2025-06-16,144.4222869873047
2025-06-17,147.21124267578125
2025-06-18,146.55850219726562
2025-06-20,147.90353393554688
2025-06-23,145.24314880371094
2025-06-24,141.96958923339844
2025-06-25,141.65310668945312
2025-06-26,142.84979248046875
2025-06-27,142.20693969726562
2025-06-30,141.61355590820312
2025-07-01,143.96734619140625
2025-07-02,146.35081481933594
2025-07-03,146.73651123046875
2025-07-07,145.77719116210938
2025-07-08,151.5529022216797
2025-07-09,151.3353271484375
2025-07-10,152.47265625
2025-07-11,153.60011291503906
2025-07-14,149.98040771484375
2025-07-15,149.03097534179688
2025-07-16,148.2694549560547
2025-07-17,149.71337890625
2025-07-18,148.38812255859375
2025-07-21,148.03208923339844
2025-07-22,148.38812255859375
2025-07-23,151.43421936035156
2025-07-24,154.11439514160156
2025-07-25,153.13528442382812
2025-07-28,154.55943298339844
2025-07-29,155.30117797851562
2025-07-30,151.86936950683594
2025-07-31,149.97052001953125
2025-08-01,149.733154296875
2025-08-04,149.3771209716797
2025-08-05,151.3551025390625
2025-08-06,151.09796142578125
2025-08-07,151.47378540039062
2025-08-08,153.30340576171875
2025-08-11,151.76058959960938
2025-08-12,152.7397003173828
2025-08-13,154.15394592285156
2025-08-14,153.45176696777344
2025-08-15,154.8264617919922
2025-08-18,153.61001586914062
2025-08-19,152.0
2025-08-20,153.22000122070312
2025-08-21,155.5500030517578
2025-08-22,158.17999267578125
2025-08-25,158.1999969482422
2025-08-26,157.36000061035156
2025-08-27,159.24000549316406
2025-08-28,159.32000732421875
2025-08-29,160.60000610351562
2025-09-02,161.8300018310547
2025-09-03,158.05999755859375
2025-09-04,157.69000244140625
2025-09-05,153.66000366210938
2025-09-08,154.0
2025-09-09,154.85000610351562
2025-09-10,157.7899932861328
2025-09-11,158.25
2025-09-12,157.11000061035156
2025-09-15,157.30999755859375
2025-09-16,159.5399932861328
2025-09-17,160.08999633789062
2025-09-18,158.83999633789062
2025-09-19,156.2100067138672
2025-09-22,156.0500030517578
2025-09-23,157.4199981689453
2025-09-24,159.17999267578125
2025-09-25,160.72000122070312
2025-09-26,160.16000366210938
2025-09-29,156.10000610351562
2025-09-30,155.2899932861328
2025-10-01,154.5800018310547
2025-10-02,153.3699951171875
2025-10-03,153.5500030517578
2025-10-06,154.02000427246094
2025-10-07,154.91000366210938
2025-10-08,153.74000549316406
2025-10-09,151.63999938964844
2025-10-10,148.89999389648438
2025-10-13,151.94000244140625
2025-10-14,152.38999938964844
2025-10-15,152.11000061035156
2025-10-16,151.7100067138672
2025-10-17,153.0800018310547
2025-10-20,154.47999572753906
2025-10-21,153.7899932861328
2025-10-22,155.57000732421875
2025-10-23,156.55999755859375
2025-10-24,155.55999755859375
2025-10-27,155.27999877929688
2025-10-28,154.1300048828125
2025-10-29,155.60000610351562
