date,MRK
2023-09-19,100.8515853881836
2023-09-20,100.80461883544922
2023-09-21,100.25977325439453
2023-09-22,99.89341735839844
2023-09-25,99.4237289428711
2023-09-26,99.00101470947266
2023-09-27,97.638916015625
2023-09-28,97.97710418701172
2023-09-29,96.70893096923828
2023-10-02,96.33317565917969
2023-10-03,95.60045623779297
2023-10-04,95.97620391845703
2023-10-05,97.31951904296875
2023-10-06,97.5825424194336
2023-10-09,98.16496276855469
2023-10-10,97.32891845703125
2023-10-11,97.1880111694336
2023-10-12,97.31012725830078
2023-10-13,97.70465850830078
2023-10-16,97.82678985595703
2023-10-17,97.85496520996094
2023-10-18,95.80712890625
2023-10-19,94.3416976928711
2023-10-20,96.44590759277344
2023-10-23,97.08467864990234
2023-10-24,96.78406524658203
2023-10-25,97.34770202636719
2023-10-26,99.15131378173828
2023-10-27,96.58680725097656
2023-10-30,96.45529174804688
2023-10-31,96.47408294677734
2023-11-01,96.614990234375
2023-11-02,96.614990234375
2023-11-03,97.11286163330078
2023-11-06,98.01465606689453
2023-11-07,97.69527435302734
2023-11-08,98.0710220336914
2023-11-09,96.1734848022461
2023-11-10,95.24349975585938
2023-11-13,96.25802612304688
2023-11-14,95.97620391845703
2023-11-15,95.20591735839844
2023-11-16,95.80712890625
2023-11-17,95.58168029785156
2023-11-20,96.45529174804688
2023-11-21,96.0137939453125
2023-11-22,95.51592254638672
2023-11-24,95.69440460205078
2023-11-27,95.28108215332031
2023-11-28,94.10684967041016
2023-11-29,94.999267578125
2023-11-30,96.26741790771484
2023-12-01,97.1880111694336
2023-12-04,98.69100952148438
2023-12-05,99.79010009765625
2023-12-06,99.22644805908203
2023-12-07,97.5825424194336
2023-12-08,97.4604263305664
2023-12-11,98.0428466796875
2023-12-12,98.033447265625
2023-12-13,100.61673736572266
2023-12-14,100.18150329589844
2023-12-15,99.45293426513672
2023-12-18,100.33287048339844
2023-12-19,100.7586669921875
2023-12-20,99.68948364257812
2023-12-21,100.66405487060547
2023-12-22,101.9035415649414
2023-12-26,101.8373031616211
2023-12-27,102.16847229003906
2023-12-28,102.91594696044922
2023-12-29,103.15249633789062
2024-01-02,107.14537048339844
2024-01-03,108.59302520751953
2024-01-04,110.71247100830078
2024-01-05,110.91117095947266
2024-01-08,111.06256103515625
2024-01-09,112.0560531616211
2024-01-10,112.46290588378906
2024-01-11,112.0560531616211
2024-01-12,112.24529266357422
2024-01-16,112.1128158569336
2024-01-17,111.77217864990234
2024-01-18,112.1601333618164
2024-01-19,112.49128723144531
2024-01-22,113.00222778320312
2024-01-23,113.3901596069336
2024-01-24,112.48182678222656
2024-01-25,113.66455078125
2024-01-26,114.31742095947266
2024-01-29,114.7526626586914
2024-01-30,115.11222076416016
2024-01-31,114.27957153320312
2024-02-01,119.57817840576172
2024-02-02,119.60655975341797
2024-02-05,119.3889389038086
2024-02-06,120.05126190185547
2024-02-07,120.60951232910156
2024-02-08,119.7957992553711
2024-02-09,118.69822692871094
2024-02-12,118.59415435791016
2024-02-13,118.67930603027344
2024-02-14,119.0483169555664
2024-02-15,119.72956848144531
2024-02-16,120.91229248046875
2024-02-20,120.514892578125
2024-02-21,121.22451782226562
2024-02-22,122.30317687988281
2024-02-23,122.48294067382812
2024-02-26,121.90577697753906
2024-02-27,122.0855484008789
2024-02-28,121.29076385498047
2024-02-29,120.30673217773438
2024-03-01,120.12696075439453
2024-03-04,117.37357330322266
2024-03-05,116.21923065185547
2024-03-06,117.0897216796875
2024-03-07,117.31681060791016
2024-03-08,116.85318756103516
2024-03-11,116.16246795654297
2024-03-12,116.05840301513672
2024-03-13,115.58529663085938
2024-03-14,114.74737548828125
2024-03-15,115.7090835571289
2024-03-18,115.6329116821289
2024-03-19,116.35655975341797
2024-03-20,117.92766571044922
2024-03-21,117.70867156982422
2024-03-22,117.92766571044922
2024-03-25,119.31784057617188
2024-03-26,119.51779174804688
2024-03-27,125.44988250732422
2024-03-28,125.64035034179688
2024-04-01,124.72623443603516
2024-04-02,124.1168441772461
2024-04-03,123.68836212158203
2024-04-04,121.55547332763672
2024-04-05,121.86968994140625
2024-04-08,120.50807189941406
2024-04-09,120.6509017944336
2024-04-10,120.6889877319336
2024-04-11,120.11768341064453
2024-04-12,119.72727966308594
2024-04-15,120.15576934814453
2024-04-16,119.07978820800781
2024-04-17,119.3749771118164
2024-04-18,119.24166870117188
2024-04-19,119.76536560058594
2024-04-22,120.86990356445312
2024-04-23,120.8127670288086
2024-04-24,120.92704010009766
2024-04-25,124.46914672851562
2024-04-26,124.92619323730469
2024-04-29,123.8978271484375
2024-04-30,123.04087829589844
2024-05-01,122.6409683227539
2024-05-02,122.12677001953125
2024-05-03,121.41265106201172
2024-05-06,121.46977996826172
2024-05-07,124.14540100097656
2024-05-08,123.3551025390625
2024-05-09,124.00257873535156
2024-05-10,123.84069061279297
2024-05-13,123.1075210571289
2024-05-14,122.50765991210938
2024-05-15,125.43083953857422
2024-05-16,124.62150573730469
2024-05-17,124.91667175292969
2024-05-20,124.72623443603516
2024-05-21,124.50724029541016
2024-05-22,124.83097839355469
2024-05-23,124.82144927978516
2024-05-24,123.2979736328125
2024-05-28,120.06055450439453
2024-05-29,119.879638671875
2024-05-30,118.57514953613281
2024-05-31,119.53685760498047
2024-06-03,122.27912902832031
2024-06-04,122.5552749633789
2024-06-05,123.25987243652344
2024-06-06,124.2787094116211
2024-06-07,124.42153930664062
2024-06-10,125.20233154296875
2024-06-11,125.53558349609375
2024-06-12,123.97401428222656
2024-06-13,123.18370819091797
2024-06-14,123.28843688964844
2024-06-17,122.12940979003906
2024-06-18,122.5987777709961
2024-06-20,124.20799255371094
2024-06-21,125.21378326416016
2024-06-24,127.35943603515625
2024-06-25,127.32109832763672
2024-06-26,125.96092987060547
2024-06-27,124.35169982910156
2024-06-28,118.58527374267578
2024-07-01,122.51256561279297
2024-07-02,122.34014892578125
2024-07-03,120.54891967773438
2024-07-05,121.1236343383789
2024-07-08,120.48185729980469
2024-07-09,120.73091125488281
2024-07-10,121.9378433227539
2024-07-11,123.53749084472656
2024-07-12,122.37846374511719
2024-07-15,122.7232894897461
2024-07-16,120.15618896484375
2024-07-17,120.58722686767578
2024-07-18,119.01631164550781
2024-07-19,120.47228240966797
2024-07-22,120.39564514160156
2024-07-23,119.14083099365234
2024-07-24,120.615966796875
2024-07-25,120.54891967773438
2024-07-26,119.98377227783203
2024-07-29,122.39761352539062
2024-07-30,110.3954086303711
2024-07-31,108.36470031738281
2024-08-01,109.02564239501953
2024-08-02,110.3475112915039
2024-08-05,107.5792465209961
2024-08-06,106.4681167602539
2024-08-07,107.75167083740234
2024-08-08,109.12142944335938
2024-08-09,109.72489929199219
2024-08-12,108.6999740600586
2024-08-13,109.5716323852539
2024-08-14,108.79574584960938
2024-08-15,108.53711700439453
2024-08-16,108.88196563720703
2024-08-19,109.6003646850586
2024-08-20,110.2900390625
2024-08-21,111.1425552368164
2024-08-22,111.64065551757812
2024-08-23,111.68854522705078
2024-08-26,111.37244415283203
2024-08-27,111.59275817871094
2024-08-28,112.45484924316406
2024-08-29,112.51232147216797
2024-08-30,113.46061706542969
2024-09-03,111.66938781738281
2024-09-04,110.92224884033203
2024-09-05,113.59471130371094
2024-09-06,112.87631225585938
2024-09-09,110.54866790771484
2024-09-10,110.47203826904297
2024-09-11,109.87815856933594
2024-09-12,110.3954086303711
2024-09-13,110.97970581054688
2024-09-16,113.7472152709961
2024-09-17,114.06543731689453
2024-09-18,114.40293884277344
2024-09-19,113.04329681396484
2024-09-20,112.98543548583984
2024-09-23,111.50043487548828
2024-09-24,110.85435485839844
2024-09-25,110.63257598876953
2024-09-26,109.05113983154297
2024-09-27,109.62971496582031
2024-09-30,109.50435638427734
2024-10-01,110.6422119140625
2024-10-02,108.07722473144531
2024-10-03,106.24507141113281
2024-10-04,105.8497085571289
2024-10-07,104.71185302734375
2024-10-08,104.64435577392578
2024-10-09,106.33185577392578
2024-10-10,105.49292755126953
2024-10-11,105.81114959716797
2024-10-14,105.77257537841797
2024-10-15,107.5468521118164
2024-10-16,106.47649383544922
2024-10-17,105.83042907714844
2024-10-18,104.81793212890625
2024-10-21,102.54220581054688
2024-10-22,102.83149719238281
2024-10-23,102.5807876586914
2024-10-24,102.09864044189453
2024-10-25,100.2665023803711
2024-10-28,100.50756072998047
2024-10-29,100.02542877197266
2024-10-30,101.08614349365234
2024-10-31,98.66577911376953
2024-11-01,98.24148559570312
2024-11-04,98.23185729980469
2024-11-05,98.01970672607422
2024-11-06,97.132568359375
2024-11-07,97.55685424804688
2024-11-08,99.24435424804688
2024-11-11,97.132568359375
2024-11-12,95.0593490600586
2024-11-13,94.98221588134766
2024-11-14,94.84720611572266
2024-11-15,92.87041473388672
2024-11-18,93.11148834228516
2024-11-19,93.09220886230469
2024-11-20,93.96006774902344
2024-11-21,96.29363250732422
2024-11-22,95.63792419433594
2024-11-25,97.54721069335938
2024-11-26,97.99078369140625
2024-11-27,99.43721008300781
2024-11-29,98.01006317138672
2024-12-02,97.01685333251953
2024-12-03,98.21256256103516
2024-12-04,97.74971008300781
2024-12-05,99.85185241699219
2024-12-06,99.40827941894531
2024-12-09,100.08328247070312
2024-12-10,97.3929214477539
2024-12-11,96.18756103515625
2024-12-12,97.63399505615234
2024-12-13,98.35720825195312
2024-12-16,97.25884246826172
2024-12-17,97.25884246826172
2024-12-18,95.58699035644531
2024-12-19,96.73395538330078
2024-12-20,95.30511474609375
2024-12-23,96.58816528320312
2024-12-24,96.6659164428711
2024-12-26,97.07416534423828
2024-12-27,96.90892028808594
2024-12-30,95.61615753173828
2024-12-31,96.69508361816406
2025-01-02,96.39376068115234
2025-01-03,96.36460876464844
2025-01-06,96.92835998535156
2025-01-07,98.19196319580078
2025-01-08,97.05471801757812
2025-01-10,96.47152709960938
2025-01-13,98.15309143066406
2025-01-14,96.86032104492188
2025-01-15,97.28800201416016
2025-01-16,97.88092803955078
2025-01-17,95.17874908447266
2025-01-21,93.54578399658203
2025-01-22,93.00146484375
2025-01-23,93.92486572265625
2025-01-24,92.87510681152344
2025-01-27,95.19819641113281
2025-01-28,94.72190856933594
2025-01-29,95.52867126464844
2025-01-30,96.17991638183594
2025-01-31,96.05355834960938
2025-02-03,96.99639892578125
2025-02-04,88.19975280761719
2025-02-05,87.15970611572266
2025-02-06,85.58506774902344
2025-02-07,84.83661651611328
2025-02-10,83.98125457763672
2025-02-11,84.1173324584961
2025-02-12,83.27169036865234
2025-02-13,82.05668640136719
2025-02-14,80.6861572265625
2025-02-18,80.95832061767578
2025-02-19,83.20365142822266
2025-02-20,85.22541809082031
2025-02-21,86.99446868896484
2025-02-24,88.71491241455078
2025-02-25,88.87043762207031
2025-02-26,86.8778305053711
2025-02-27,88.04423522949219
2025-02-28,89.66748046875
2025-03-03,90.54228973388672
2025-03-04,89.96880340576172
2025-03-05,90.58116912841797
2025-03-06,91.36849212646484
2025-03-07,92.00029754638672
2025-03-10,92.5640640258789
2025-03-11,92.07805633544922
2025-03-12,90.73668670654297
2025-03-13,92.0586166381836
2025-03-14,91.92254638671875
2025-03-17,92.9323501586914
2025-03-18,92.86372375488281
2025-03-19,92.17743682861328
2025-03-20,92.87352752685547
2025-03-21,91.2852783203125
2025-03-24,90.50094604492188
2025-03-25,86.14796447753906
2025-03-26,86.38326263427734
2025-03-27,85.88325500488281
2025-03-28,87.48131561279297
2025-03-31,88.00092315673828
2025-04-01,85.41266632080078
2025-04-02,84.90284729003906
2025-04-03,84.69696807861328
2025-04-04,79.8733901977539
2025-04-07,79.58907318115234
2025-04-08,77.40277099609375
2025-04-09,80.30477142333984
2025-04-10,76.03021240234375
2025-04-11,77.62826538085938
2025-04-14,77.61846160888672
2025-04-15,76.85375213623047
2025-04-16,74.9615707397461
2025-04-17,76.47138977050781
2025-04-21,76.32432556152344
2025-04-22,77.4223861694336
2025-04-23,77.19689178466797
2025-04-24,78.27532958984375
2025-04-25,81.11849975585938
2025-04-28,81.55968475341797
2025-04-29,83.04988861083984
2025-04-30,83.53028106689453
2025-05-01,81.62831115722656
2025-05-02,81.54988098144531
2025-05-05,81.21653747558594
2025-05-06,77.49101257324219
2025-05-07,77.56944274902344
2025-05-08,76.12825012207031
2025-05-09,74.4811782836914
2025-05-12,78.85376739501953
2025-05-13,75.12823486328125
2025-05-14,72.03016662597656
2025-05-15,73.3341064453125
2025-05-16,74.56940460205078
2025-05-19,75.71648406982422
2025-05-20,76.44197845458984
2025-05-21,75.47138977050781
2025-05-22,76.31452178955078
2025-05-23,76.05962371826172
2025-05-27,76.06941986083984
2025-05-28,74.67725372314453
2025-05-29,74.90274810791016
2025-05-30,75.33412170410156
2025-06-02,74.75568389892578
2025-06-03,75.62824249267578
2025-06-04,76.73609924316406
2025-06-05,76.09883880615234
2025-06-06,77.4223861694336
2025-06-09,77.77532958984375
2025-06-10,79.7557373046875
2025-06-11,78.74592590332031
2025-06-12,80.2165298461914
2025-06-13,80.10868835449219
2025-06-16,80.16809844970703
2025-06-17,77.51431274414062
2025-06-18,78.51443481445312
2025-06-20,78.28668212890625
2025-06-23,79.37592315673828
2025-06-24,79.53435516357422
2025-06-25,78.89070892333984
2025-06-26,78.05892944335938
2025-06-27,78.32628631591797
2025-06-30,78.38570404052734
2025-07-01,81.00978088378906
2025-07-02,81.5841064453125
2025-07-03,80.13838958740234
2025-07-07,80.10868835449219
2025-07-08,80.57408905029297
2025-07-09,82.89119720458984
2025-07-10,83.19815826416016
2025-07-11,82.54462432861328
2025-07-14,82.8515853881836
2025-07-15,80.72261810302734
2025-07-16,81.62371826171875
2025-07-17,80.72261810302734
2025-07-18,79.1778793334961
2025-07-21,78.53423309326172
2025-07-22,80.81173706054688
2025-07-23,83.15856170654297
2025-07-24,83.28728485107422
2025-07-25,83.88141632080078
2025-07-28,83.2377700805664
2025-07-29,81.82176208496094
2025-07-30,80.95037078857422
2025-07-31,77.35588073730469
2025-08-01,78.51443481445312
2025-08-04,79.078857421875
2025-08-05,79.99976348876953
2025-08-06,78.6629638671875
2025-08-07,79.58386993408203
2025-08-08,79.90074157714844
2025-08-11,79.2471923828125
2025-08-12,79.51455688476562
2025-08-13,81.9009780883789
2025-08-14,81.95049285888672
2025-08-15,83.38630676269531
2025-08-18,83.39620971679688
2025-08-19,84.0992660522461
2025-08-20,83.8319091796875
2025-08-21,85.2380142211914
2025-08-22,86.5154037475586
2025-08-25,84.47554779052734
2025-08-26,84.15867614746094
2025-08-27,83.24767303466797
2025-08-28,82.39608764648438
2025-08-29,83.29718780517578
2025-09-02,84.64389038085938
2025-09-03,83.35659790039062
2025-09-04,83.22787475585938
2025-09-05,83.88141632080078
2025-09-08,83.2674789428711
2025-09-09,83.78239440917969
2025-09-10,83.20806884765625
2025-09-11,84.3171157836914
2025-09-12,82.0
2025-09-15,81.0199966430664
2025-09-16,81.08999633789062
2025-09-17,81.13999938964844
2025-09-18,81.52999877929688
2025-09-19,81.51000213623047
2025-09-22,80.4000015258789
2025-09-23,79.95999908447266
2025-09-24,79.66999816894531
2025-09-25,77.5999984741211
2025-09-26,78.55999755859375
2025-09-29,78.58000183105469
2025-09-30,83.93000030517578
2025-10-01,90.12999725341797
2025-10-02,89.51000213623047
2025-10-03,89.19000244140625
2025-10-06,88.80000305175781
2025-10-07,87.61000061035156
2025-10-08,86.4000015258789
2025-10-09,87.5
2025-10-10,85.98999786376953
2025-10-13,85.69999694824219
2025-10-14,84.69999694824219
2025-10-15,84.11000061035156
2025-10-16,83.91999816894531
2025-10-17,84.79000091552734
2025-10-20,86.31999969482422
2025-10-21,87.62000274658203
2025-10-22,87.61000061035156
2025-10-23,87.18000030517578
2025-10-24,87.48999786376953
2025-10-27,88.0
2025-10-28,87.02999877929688
2025-10-29,86.8499984741211
